 #  energy  xx  yy  zz  xy  xz  yz
         2.9994         0.6925         1.0853         0.0019         0.8651        -0.0356        -0.0442
         3.0002         0.7380         1.0105         0.0008         0.8617        -0.0184        -0.0204
         3.0004         0.5467         0.8094         0.0001         0.6640         0.0030         0.0041
         3.0006         0.9112         1.3845         0.0015         1.1230        -0.0311        -0.0380
         3.0009         0.5116         0.9704         0.0022         0.6915        -0.0337        -0.0454
         3.0010         0.4551         0.7482         0.0018         0.5822        -0.0194        -0.0230
         3.0016         0.2368         0.4752         0.0026         0.3332        -0.0242        -0.0331
         3.0017         0.7434         1.1606         0.0019         0.9267        -0.0373        -0.0465
         3.0018         0.4787         0.7108         0.0014         0.5778        -0.0260        -0.0320
         3.0019         0.5382         0.9244         0.0022         0.6981        -0.0340        -0.0447
         3.0027         0.8003         1.1157         0.0005         0.9431        -0.0203        -0.0237
         3.0028         0.1716         0.3757         0.0023         0.2514        -0.0185        -0.0255
         3.0030         0.5047         0.7701         0.0017         0.6137        -0.0263        -0.0293
         3.0030         0.3256         0.6302         0.0021         0.4467        -0.0256        -0.0342
         3.0031         0.5541         0.9236         0.0006         0.7151        -0.0081        -0.0098
         3.0036         0.4933         0.8080         0.0015         0.6301        -0.0204        -0.0245
         3.0038         0.3912         0.6010         0.0013         0.4750        -0.0191        -0.0203
         3.0039         0.4821         0.7852         0.0012         0.6141        -0.0152        -0.0179
         3.0039         0.5316         0.7986         0.0016         0.6469        -0.0295        -0.0363
         3.0040         0.3336         0.6023         0.0011         0.4479        -0.0107        -0.0135
         3.0041         0.2252         0.3690         0.0013         0.2735        -0.0173        -0.0211
         3.0042         0.3265         0.5152         0.0019         0.3998        -0.0247        -0.0308
         3.0046         0.3268         0.5889         0.0012         0.4383        -0.0120        -0.0152
         3.0046         0.5212         0.8869         0.0006         0.6797        -0.0055        -0.0067
         3.0048         0.3687         0.5682         0.0018         0.4476        -0.0254        -0.0310
         3.0053         0.2844         0.5820         0.0022         0.4054        -0.0231        -0.0318
         3.0053         0.4229         0.8198         0.0022         0.5877        -0.0269        -0.0361
         3.0058         0.2176         0.3834         0.0017         0.2742        -0.0193        -0.0249
         3.0064         0.6025         1.1441         0.0029         0.8286        -0.0375        -0.0500
         3.0065         0.4266         0.6552         0.0012         0.5181        -0.0217        -0.0246
         3.0068         0.2321         0.4686         0.0015         0.3290        -0.0164        -0.0224
         3.0070         0.5557         0.9008         0.0004         0.7073        -0.0068        -0.0083
         3.0073         0.3110         0.6547         0.0018         0.4495        -0.0237        -0.0340
         3.0077         0.3821         0.7797         0.0027         0.5442        -0.0301        -0.0416
         3.0079         0.6203         1.0887         0.0022         0.8170        -0.0361        -0.0483
         3.0081         0.2090         0.3211         0.0008         0.2458        -0.0130        -0.0151
         3.0088         0.3260         0.5471         0.0018         0.4131        -0.0235        -0.0311
         3.0088         0.2656         0.4099         0.0009         0.3196        -0.0143        -0.0152
         3.0090         0.3633         0.6506         0.0010         0.4860        -0.0131        -0.0171
         3.0092         0.5235         0.8584         0.0008         0.6692        -0.0186        -0.0231
         3.0093         0.2958         0.5142         0.0010         0.3898        -0.0128        -0.0164
         3.0094         0.4286         0.8167         0.0016         0.5911        -0.0225        -0.0303
         3.0096         0.4316         0.8408         0.0018         0.5976        -0.0272        -0.0369
         3.0096         0.4444         0.7611         0.0006         0.5814        -0.0058        -0.0070
         3.0097         0.1990         0.4635         0.0017         0.3018        -0.0160        -0.0227
         3.0098         0.5521         0.9025         0.0012         0.7049        -0.0198        -0.0242
         3.0099         0.2344         0.4225         0.0014         0.3016        -0.0175        -0.0242
         3.0109         0.3899         0.6166         0.0017         0.4813        -0.0259        -0.0325
         3.0111         0.2809         0.5615         0.0011         0.3965        -0.0154        -0.0209
         3.0114         0.7178         1.3216         0.0030         0.9724        -0.0420        -0.0553
         3.0118         0.2467         0.3836         0.0009         0.2962        -0.0152        -0.0179
         3.0120         0.5458         0.9988         0.0019         0.7335        -0.0323        -0.0432
         3.0121         0.3939         0.8014         0.0020         0.5607        -0.0260        -0.0360
         3.0125         0.5482         0.9081         0.0010         0.7045        -0.0217        -0.0272
         3.0132         0.3055         0.6762         0.0018         0.4527        -0.0234        -0.0344
         3.0133         0.2043         0.3112         0.0010         0.2410        -0.0142        -0.0164
         3.0135         0.4870         0.8025         0.0002         0.6250        -0.0062        -0.0078
         3.0138         0.3452         0.6966         0.0012         0.4895        -0.0181        -0.0249
         3.0139         0.2126         0.3414         0.0010         0.2565        -0.0143        -0.0182
         3.0141         0.2407         0.4163         0.0012         0.3039        -0.0160        -0.0226
         3.0142         0.3110         0.5380         0.0006         0.4088        -0.0114        -0.0147
         3.0142         0.3905         0.6596         0.0017         0.4991        -0.0246        -0.0332
         3.0143         0.3625         0.6443         0.0007         0.4831        -0.0133        -0.0175
         3.0144         0.5630         1.0428         0.0016         0.7657        -0.0254        -0.0337
         3.0146         0.2566         0.5853         0.0017         0.3856        -0.0191        -0.0276
         3.0147         0.4233         0.7209         0.0004         0.5523        -0.0074        -0.0094
         3.0150         0.5824         0.9957         0.0019         0.7500        -0.0328        -0.0413
         3.0151         0.6599         1.2117         0.0022         0.8931        -0.0325        -0.0427
         3.0156         0.4071         0.6686         0.0017         0.5131        -0.0258        -0.0337
         3.0159         0.4176         0.7104         0.0012         0.5316        -0.0216        -0.0254
         3.0168         0.7260         1.3028         0.0004         0.9708        -0.0091        -0.0109
         3.0175         0.6910         1.2605         0.0005         0.9319        -0.0052        -0.0057
         3.0195         0.6128         1.0194         0.0022         0.7779        -0.0370        -0.0471
         3.0204         0.7157         1.2531         0.0003         0.9453        -0.0079        -0.0095
         3.0218         0.3355         0.5699         0.0012         0.4222        -0.0203        -0.0248
         3.0223         0.5344         1.1255         0.0022         0.7652        -0.0337        -0.0471
         3.0226         0.6653         1.2173         0.0008         0.8984        -0.0121        -0.0148
         3.0250         0.6566         1.3262         0.0005         0.9330        -0.0124        -0.0172
         3.0252         0.5059         0.8240         0.0020         0.6323        -0.0318        -0.0405
         3.0253         0.6011         1.2271         0.0027         0.8488        -0.0404        -0.0567
         3.0256         0.4536         0.9512         0.0018         0.6469        -0.0275        -0.0375
         3.0258         0.6499         1.1318         0.0002         0.8564        -0.0069        -0.0086
         3.0261         0.6679         1.3193         0.0004         0.9386        -0.0096        -0.0131
         3.0266         0.4046         0.6737         0.0018         0.5076        -0.0270        -0.0346
         3.0272         0.6412         1.1471         0.0005         0.8562        -0.0138        -0.0176
         3.0287         0.6907         1.3853         0.0007         0.9780        -0.0139        -0.0194
         3.0297         0.1739         0.0623         0.0025        -0.0988         0.0191        -0.0124
         3.0302         0.6520         1.2824         0.0001         0.9143        -0.0058        -0.0080
         3.0302         0.7013         1.3365         0.0114        -0.9359         0.0890        -0.1155
         3.0305         0.7683         1.6708         0.0158        -1.1015         0.1091        -0.1513
         3.0311         0.0829         0.0350         0.0003        -0.0316         0.0020         0.0018
         3.0316         0.5731         1.1432         0.0031         0.7999        -0.0418        -0.0589
         3.0320         0.9583         1.6042         0.0169        -1.2271         0.1202        -0.1461
         3.0324         0.4595         0.9391         0.0025         0.6474        -0.0338        -0.0468
         3.0337         0.5333         0.4183         0.0058        -0.4668         0.0546        -0.0491
         3.0342         0.6840         1.3696         0.0010         0.9677        -0.0212        -0.0297
         3.0343         1.1024         1.5466         0.0193        -1.2900         0.1400        -0.1564
         3.0348         0.6440         1.2908         0.0005         0.9116        -0.0167        -0.0236
         3.0352         0.1933         0.2922         0.0015        -0.2095         0.0154        -0.0126
         3.0354         0.5132         1.0293         0.0033         0.7174        -0.0408        -0.0575
         3.0354         0.3131         0.0658         0.0056        -0.1423         0.0371        -0.0157
         3.0357         0.2655         0.5889         0.0066        -0.3932         0.0343        -0.0470
         3.0359         0.5925         1.0149         0.0058        -0.7708         0.0586        -0.0757
         3.0360         0.3855         0.4561         0.0024        -0.3690         0.0302        -0.0268
         3.0368         0.1901         0.3360         0.0040        -0.2477         0.0226        -0.0253
         3.0370         0.3068         0.1375         0.0030        -0.2049         0.0289        -0.0189
         3.0376         0.6727         1.2551         0.0128        -0.9110         0.0878        -0.1135
         3.0377         0.7471         1.5831         0.0118        -1.0824         0.0939        -0.1357
         3.0377         0.1666         0.0165         0.0023        -0.0502         0.0193        -0.0056
         3.0388         0.2242         0.0413         0.0048        -0.0938         0.0285        -0.0104
         3.0388         1.2196         1.6051         0.0130        -1.3950         0.1256        -0.1427
         3.0396         1.2940         1.6918         0.0139        -1.4789         0.1339        -0.1533
         3.0401         0.3470         0.0849         0.0056        -0.1697         0.0397        -0.0180
         3.0402         0.0359         0.0074         0.0009        -0.0003         0.0056         0.0001
         3.0405         0.3540         0.8877         0.0116        -0.5449         0.0615        -0.0881
         3.0411         0.1162         0.0069         0.0018        -0.0282         0.0146        -0.0035
         3.0411         0.7933         1.5430         0.0093        -1.1063         0.0846        -0.1180
         3.0411         0.1130         0.1502         0.0028        -0.0759         0.0176        -0.0134
         3.0414         0.8152         0.6655         0.0075        -0.7359         0.0773        -0.0702
         3.0415         1.3410         1.1350         0.0148        -1.2320         0.1409        -0.1295
         3.0416         1.1309         1.0196         0.0138        -1.0734         0.1251        -0.1187
         3.0416         0.9302         1.4182         0.0163        -1.1401         0.1175        -0.1385
         3.0416         0.8244         1.6220         0.0100        -1.1563         0.0900        -0.1264
         3.0418         0.7844         0.5099         0.0078        -0.5978         0.0781        -0.0589
         3.0418         0.3607         0.2338         0.0042        -0.2630         0.0379        -0.0245
         3.0418         0.9076         1.2013         0.0112        -1.0253         0.1007        -0.1123
         3.0427         0.0020         0.1340         0.0005        -0.0025         0.0009         0.0012
         3.0432         0.2014         0.4559         0.0065        -0.2798         0.0352        -0.0439
         3.0433         0.6879         0.5028         0.0073        -0.5874         0.0699        -0.0601
         3.0436         1.1435         1.5683         0.0123        -1.3386         0.1180        -0.1378
         3.0437         0.0483         0.1275         0.0003         0.0765         0.0028         0.0054
         3.0451         0.2478         0.0646         0.0036        -0.1190         0.0231        -0.0079
         3.0454         0.2138         0.6995         0.0006         0.2369         0.0107         0.0083
         3.0457         0.1061         0.0113         0.0013        -0.0304         0.0120        -0.0034
         3.0457         0.1856         0.4009         0.0068        -0.2469         0.0354        -0.0455
         3.0458         0.3801         0.6132         0.0072        -0.4362         0.0524        -0.0594
         3.0460         1.6601         0.8168         0.0069        -1.0887         0.1034        -0.0749
         3.0460         0.0362         0.2748         0.0001         0.0658        -0.0016        -0.0005
         3.0464         0.5056         0.9133         0.0094        -0.6752         0.0669        -0.0867
         3.0464         0.2713         0.0547         0.0046        -0.1218         0.0317        -0.0143
         3.0464         0.8118         1.0184         0.0103        -0.9040         0.0901        -0.0983
         3.0466         0.0022         0.0410         0.0001        -0.0093        -0.0001         0.0001
         3.0467         0.6689         0.9400         0.0087        -0.7764         0.0762        -0.0883
         3.0468         0.1284         0.8626         0.0001         0.2068         0.0024        -0.0024
         3.0468         0.3748         0.1161         0.0043        -0.2018         0.0399        -0.0207
         3.0468         0.4548         0.1360         0.0057        -0.2448         0.0504        -0.0265
         3.0474         1.2506         1.1938         0.0126        -1.2217         0.1239        -0.1207
         3.0476         0.0848         0.0163         0.0004         0.0372         0.0056         0.0024
         3.0476         0.7869         1.1264         0.0084        -0.9331         0.0812        -0.0957
         3.0480         0.2441         0.0475         0.0033        -0.1057         0.0221        -0.0080
         3.0480         1.5841         0.8754         0.0078        -1.1510         0.1105        -0.0822
         3.0482         0.1198         0.3074         0.0029        -0.1515         0.0184        -0.0199
         3.0483         0.1673         0.3641         0.0058        -0.2185         0.0311        -0.0391
         3.0484         0.6006         1.0433         0.0103        -0.7878         0.0756        -0.0964
         3.0485         1.0404         1.3281         0.0128        -1.1680         0.1136        -0.1301
         3.0487         1.2241         1.2580         0.0115        -1.1598         0.1188        -0.1135
         3.0489         0.0436         0.0032         0.0005        -0.0006         0.0046        -0.0004
         3.0500         1.7586         0.8935         0.0099        -1.2236         0.1293        -0.0938
         3.0501         1.0192         1.3084         0.0126        -1.1498         0.1104        -0.1271
         3.0504         1.6426         0.8114         0.0064        -1.0786         0.0968        -0.0721
         3.0509         1.1000         1.3648         0.0131        -1.2149         0.1189        -0.1337
         3.0509         1.7451         0.8415         0.0078        -1.1400         0.1147        -0.0800
         3.0514         1.1497         1.3928         0.0138        -1.2654         0.1232        -0.1354
         3.0515         1.3895         1.2774         0.0137        -1.2463         0.1365        -0.1288
         3.0516         0.2384         0.5976         0.0003         0.2068         0.0090         0.0061
         3.0517         0.5162         0.9930         0.0081        -0.6719         0.0640        -0.0788
         3.0520         0.2178         1.3215         0.0077         0.0850        -0.0229        -0.0914
         3.0521         1.6434         0.8734         0.0077        -1.1691         0.1114        -0.0817
         3.0524         0.0647         0.2133         0.0002         0.0794        -0.0009        -0.0060
         3.0525         0.0958         0.9432         0.0072         0.0352        -0.0153        -0.0723
         3.0525         1.2884         1.2459         0.0124        -1.1890         0.1262        -0.1168
         3.0526         0.2075         0.7502         0.0035         0.0362        -0.0023        -0.0510
         3.0527         0.4157         0.7938         0.0067        -0.5356         0.0519        -0.0621
         3.0534         0.2852         0.7063         0.0046         0.1092        -0.0024        -0.0561
         3.0534         0.4007         1.2295         0.0031         0.1345         0.0013        -0.0598
         3.0535         1.2217         1.3715         0.0133        -1.2942         0.1260        -0.1331
         3.0540         0.1052         0.8796         0.0010         0.2148        -0.0097        -0.0245
         3.0544         0.2020         1.1312         0.0091         0.0715        -0.0220        -0.0939
         3.0545         0.1377         0.7510         0.0067        -0.0141        -0.0102        -0.0655
         3.0554         1.0904         1.3375         0.0125        -1.1999         0.1142        -0.1286
         3.0554         0.0885         0.0297         0.0004         0.0175         0.0057         0.0006
         3.0556         0.4841         1.0722         0.0034         0.1622         0.0124        -0.0522
         3.0559         1.8338         0.8600         0.0088        -1.2355         0.1236        -0.0867
         3.0563         1.0717         1.3436         0.0138        -1.1912         0.1194        -0.1359
         3.0568         0.1951         1.5091         0.0064         0.1198        -0.0203        -0.0905
         3.0572         0.1494         0.7773         0.0048        -0.0062         0.0019        -0.0609
         3.0574         0.2712         1.3629         0.0047         0.0996        -0.0049        -0.0799
         3.0575         0.0862         0.0970         0.0005         0.0458         0.0038        -0.0029
         3.0575         1.3226         1.2131         0.0120        -1.1964         0.1257        -0.1163
         3.0576         1.7240         0.8298         0.0068        -1.1230         0.1013        -0.0753
         3.0582         1.6873         0.8800         0.0090        -1.1859         0.1227        -0.0879
         3.0584         0.0432         1.0468         0.0070         0.0710        -0.0139        -0.0715
         3.0584         1.4668         1.2281         0.0156        -1.2379         0.1494        -0.1346
         3.0585         1.7242         0.8485         0.0082        -1.1399         0.1170        -0.0825
         3.0587         0.1825         0.8249         0.0002         0.2155         0.0021        -0.0065
         3.0587         0.2802         0.6428         0.0047         0.0460         0.0119        -0.0497
         3.0589         0.2467         0.0277         0.0049        -0.0705         0.0288        -0.0116
         3.0591         0.2123         0.0802         0.0041        -0.0945         0.0264        -0.0174
         3.0591         1.0979         1.3516         0.0134        -1.2098         0.1194        -0.1343
         3.0592         1.7836         0.8969         0.0084        -1.2401         0.1217        -0.0862
         3.0594         0.1205         0.9340         0.0006         0.2171        -0.0074        -0.0224
         3.0597         0.2283         0.4203         0.0012         0.0685         0.0004        -0.0222
         3.0604         0.2377         0.0930         0.0041        -0.1134         0.0267        -0.0193
         3.0606         0.1820         1.2404         0.0080         0.0807        -0.0225        -0.0896
         3.0606         1.7437         0.8485         0.0076        -1.1459         0.1108        -0.0803
         3.0607         1.3892         1.2442         0.0134        -1.2231         0.1356        -0.1247
         3.0611         0.1552         0.5614         0.0011         0.0681        -0.0017        -0.0251
         3.0612         0.0766         0.0121         0.0027         0.0150         0.0121        -0.0003
         3.0617         0.0771         0.1678         0.0013         0.1094         0.0079         0.0088
         3.0618         0.3996         1.1212         0.0045         0.0487         0.0120        -0.0663
         3.0625         0.1968         0.6353         0.0049        -0.0042         0.0074        -0.0543
         3.0628         0.2509         0.5602         0.0042         0.0020         0.0158        -0.0422
         3.0630         0.1579         0.0350         0.0023        -0.0430         0.0158        -0.0083
         3.0631         0.1203         0.6433         0.0051        -0.1082         0.0030        -0.0551
         3.0632         0.2667         1.3764         0.0048         0.0915         0.0006        -0.0804
         3.0635         1.1788         0.9562         0.0098        -1.0328         0.1073        -0.0937
         3.0636         0.1936         0.0172         0.0038        -0.0330         0.0227        -0.0075
         3.0638         1.0628         1.2124         0.0189        -1.1322         0.1389        -0.1501
         3.0639         0.0356         0.3515         0.0003         0.1081         0.0025         0.0059
         3.0641         0.3108         0.4196         0.0017         0.0756        -0.0015        -0.0261
         3.0653         0.3024         1.2810         0.0046         0.0480         0.0055        -0.0746
         3.0656         0.2077         1.4559         0.0064         0.1271        -0.0173        -0.0933
         3.0659         1.1525         0.9365         0.0079        -1.0075         0.0955        -0.0830
         3.0662         1.0361         1.1972         0.0193        -1.1113         0.1398        -0.1514
         3.0662         0.0362         0.8122         0.0066        -0.0257        -0.0068        -0.0602
         3.0663         1.1464         0.9303         0.0091        -1.0054         0.1020        -0.0910
         3.0665         0.1355         0.0605         0.0013         0.0850         0.0124         0.0090
         3.0666         0.1705         0.0709         0.0027        -0.0768         0.0192        -0.0129
         3.0672         0.2000         1.3722         0.0066         0.1266        -0.0208        -0.0892
         3.0672         1.1011         1.2705         0.0180        -1.1793         0.1376        -0.1498
         3.0677         0.0057         0.0447         0.0007         0.0159         0.0012         0.0032
         3.0678         0.1819         0.7775         0.0017         0.2000        -0.0122        -0.0352
         3.0693         0.0845         0.5990         0.0055        -0.1126         0.0026        -0.0525
         3.0694         0.1102         0.1627         0.0016         0.1258        -0.0079        -0.0047
         3.0697         0.1949         0.0273         0.0017        -0.0524         0.0145        -0.0067
         3.0701         0.0704         0.3137         0.0001         0.1484         0.0025         0.0054
         3.0701         0.1733         0.0292         0.0036        -0.0220         0.0212        -0.0078
         3.0701         0.2576         0.6748         0.0026         0.1440        -0.0076        -0.0421
         3.0711         0.0994         0.0067         0.0025         0.0057         0.0124        -0.0017
         3.0712         0.0946         0.1528         0.0013         0.1134        -0.0081        -0.0067
         3.0715         0.2190         0.2512         0.0008         0.2327         0.0059         0.0079
         3.0717         0.1606         0.0391         0.0019        -0.0521         0.0152        -0.0082
         3.0719         0.1416         0.1988         0.0019         0.1616        -0.0107        -0.0083
         3.0721         1.1522         0.9219         0.0078        -1.0010         0.0945        -0.0831
         3.0721         1.0159         1.1691         0.0185        -1.0873         0.1366        -0.1471
         3.0726         1.0948         0.8913         0.0078        -0.9586         0.0923        -0.0825
         3.0727         0.1993         0.8917         0.0024         0.2343        -0.0140        -0.0457
         3.0728         1.0893         1.2516         0.0175        -1.1647         0.1363        -0.1475
         3.0730         0.1688         0.2014         0.0005         0.1826         0.0054         0.0071
         3.0733         0.0952         0.1388         0.0009         0.0892         0.0086         0.0105
         3.0736         0.2250         0.2478         0.0005         0.2343         0.0036         0.0052
         3.0737         0.0022         0.0846         0.0037         0.0101        -0.0015        -0.0170
         3.0740         0.3727         0.3527         0.0014        -0.3404         0.0179        -0.0209
         3.0742         0.1129         0.0604         0.0014         0.0121         0.0088        -0.0057
         3.0749         0.0838         0.2127         0.0004         0.1225         0.0051         0.0094
         3.0754         1.0207         1.1532         0.0176        -1.0824         0.1336        -0.1426
         3.0760         1.1147         0.8949         0.0083        -0.9691         0.0962        -0.0849
         3.0762         0.1284         0.3980         0.0027        -0.2261         0.0133        -0.0235
         3.0762         0.0639         0.1103         0.0013         0.0776        -0.0064        -0.0045
         3.0766         0.0739         0.0730         0.0000         0.0522         0.0002        -0.0005
         3.0766         0.0031         0.1014         0.0014        -0.0035        -0.0006        -0.0105
         3.0766         0.0055         0.1221         0.0027        -0.0192         0.0021        -0.0175
         3.0767         0.4081         0.3670         0.0013        -0.3685         0.0202        -0.0212
         3.0771         0.0003         0.0785         0.0013        -0.0036         0.0003        -0.0099
         3.0771         0.0867         0.0422         0.0017         0.0397        -0.0010        -0.0068
         3.0771         0.0876         0.0326         0.0008         0.0469         0.0071         0.0024
         3.0772         0.1175         0.1787         0.0013         0.1399        -0.0097        -0.0092
         3.0773         0.4003         0.3764         0.0017        -0.3637         0.0207        -0.0244
         3.0776         0.1437         0.1722         0.0003         0.1551         0.0051         0.0062
         3.0776         0.1399         0.4315         0.0021        -0.2441         0.0116        -0.0228
         3.0786         0.1538         0.1686         0.0001         0.1590         0.0023         0.0030
         3.0787         0.4974         0.5887         0.0009         0.5335        -0.0206        -0.0222
         3.0797         0.1045         0.3397         0.0031        -0.1878         0.0129        -0.0213
         3.0800         0.0659         0.1129         0.0009         0.0803        -0.0057        -0.0046
         3.0800         0.9347         0.5369         0.0092        -0.7077         0.0929        -0.0703
         3.0801         0.5986         0.3353         0.0087        -0.4400         0.0716        -0.0516
         3.0809         0.0894         0.0379         0.0014         0.0382        -0.0016        -0.0061
         3.0809         0.0931         0.0310         0.0005         0.0499         0.0060         0.0024
         3.0809         1.4061         0.6849         0.0165        -0.9791         0.1523        -0.1064
         3.0810         0.1190         0.1364         0.0001         0.1251         0.0037         0.0043
         3.0814         0.0048         0.1236         0.0019        -0.0130         0.0017        -0.0155
         3.0814         0.0044         0.0935         0.0014        -0.0009        -0.0006        -0.0110
         3.0815         0.5035         0.6061         0.0007         0.5448        -0.0180        -0.0185
         3.0820         0.4739         0.5570         0.0010         0.5046        -0.0220        -0.0236
         3.0822         0.0256         0.0714         0.0019        -0.0282         0.0042        -0.0116
         3.0824         0.7930         0.8314         0.0004         0.8120        -0.0142        -0.0146
         3.0825         0.4663         0.4073         0.0019        -0.4176         0.0264        -0.0271
         3.0825         0.2089         0.3713         0.0014        -0.2772         0.0142        -0.0200
         3.0826         0.7385         0.7798         0.0003         0.7588        -0.0133        -0.0138
         3.0826         0.0522         0.0835         0.0006         0.0575        -0.0056        -0.0053
         3.0827         1.2518         0.6843         0.0143        -0.9238         0.1335        -0.0988
         3.0829         0.0744         0.0215         0.0001         0.0396         0.0020         0.0010
         3.0829         0.0136         0.1133         0.0016         0.0090         0.0031        -0.0076
         3.0830         0.4158         0.3816         0.0014        -0.3748         0.0209        -0.0229
         3.0834         0.5939         1.2630         0.0092        -0.8597         0.0666        -0.1021
         3.0840         0.1582         0.4758         0.0025        -0.2722         0.0148        -0.0283
         3.0844         0.1867         0.4487         0.0009        -0.2720         0.0122        -0.0160
         3.0848         0.9904         0.8284         0.0044        -0.9055         0.0663        -0.0607
         3.0852         0.4874         0.8179         0.0045        -0.6190         0.0449        -0.0535
         3.0852         0.8884         0.9648         0.0003         0.9178        -0.0131        -0.0119
         3.0853         1.3118         1.0521         0.0086        -1.1747         0.1063        -0.0952
         3.0854         0.2313         0.3724         0.0014        -0.2913         0.0158        -0.0212
         3.0855         0.4587         0.4067         0.0018        -0.4112         0.0258        -0.0269
         3.0855         1.2347         0.5302         0.0142        -0.8085         0.1316        -0.0858
         3.0856         0.5241         0.8991         0.0073        -0.6635         0.0584        -0.0671
         3.0857         0.7326         0.7785         0.0002         0.7549        -0.0133        -0.0138
         3.0858         0.5308         0.6458         0.0012         0.5842        -0.0255        -0.0279
         3.0858         0.1151         0.3727         0.0027        -0.2071         0.0121        -0.0217
         3.0859         0.0219         0.1270         0.0030        -0.0289         0.0058        -0.0189
         3.0859         0.0738         0.0302         0.0011         0.0454        -0.0054        -0.0046
         3.0862         0.4616         1.0762         0.0007         0.7000        -0.0031        -0.0078
         3.0862         0.7014         0.6648         0.0020        -0.6556         0.0363        -0.0369
         3.0863         0.0071         0.1328         0.0009         0.0214        -0.0007        -0.0099
         3.0863         0.0728         0.0101         0.0017        -0.0005         0.0018        -0.0041
         3.0863         0.0905         0.0159         0.0015        -0.0002         0.0102        -0.0025
         3.0863         0.0149         0.1261         0.0015         0.0427        -0.0047        -0.0136
         3.0865         0.1660         0.3395         0.0015        -0.2364         0.0129        -0.0195
         3.0865         0.8483         0.4311         0.0051        -0.5957         0.0647        -0.0471
         3.0865         0.4931         1.0697         0.0076        -0.7160         0.0559        -0.0873
         3.0867         0.2108         0.4745         0.0011        -0.2990         0.0135        -0.0156
         3.0867         0.2642         0.8925         0.0036         0.4825        -0.0189        -0.0396
         3.0868         0.1925         0.4884         0.0014        -0.2895         0.0145        -0.0178
         3.0870         0.0908         0.0582         0.0004         0.0401         0.0029        -0.0024
         3.0874         0.7892         0.4364         0.0040        -0.5777         0.0550        -0.0418
         3.0874         0.8371         0.6715         0.0032        -0.7322         0.0515        -0.0441
         3.0875         0.0189         0.0678         0.0023        -0.0039         0.0044        -0.0103
         3.0875         0.8957         0.9790         0.0004         0.9280        -0.0141        -0.0126
         3.0876         0.5343         0.6605         0.0010         0.5870        -0.0222        -0.0231
         3.0877         1.2549         0.8096         0.0107        -1.0072         0.1153        -0.0923
         3.0879         0.8143         0.8624         0.0005         0.8380        -0.0139        -0.0142
         3.0879         0.8489         0.8980         0.0003         0.8648        -0.0106        -0.0093
         3.0880         0.5683         1.1372         0.0071        -0.7876         0.0598        -0.0889
         3.0880         0.5038         0.5851         0.0009         0.5344        -0.0218        -0.0232
         3.0882         0.5760         0.7052         0.0010         0.6362        -0.0245        -0.0272
         3.0882         0.5325         0.6394         0.0013         0.5821        -0.0259        -0.0283
         3.0882         0.8293         1.5903         0.0116        -1.1241         0.0966        -0.1258
         3.0883         0.6039         1.2568         0.0064        -0.8707         0.0596        -0.0851
         3.0885         1.0349         0.5212         0.0113        -0.7343         0.1082        -0.0768
         3.0887         0.1708         0.0556         0.0042        -0.0962         0.0268        -0.0152
         3.0888         0.1667         0.4874         0.0028        -0.2842         0.0173        -0.0313
         3.0896         0.6855         0.5429         0.0032        -0.6090         0.0444        -0.0386
         3.0899         0.4650         1.0795         0.0003         0.7040        -0.0058        -0.0105
         3.0900         0.2875         0.9309         0.0040         0.5141        -0.0238        -0.0473
         3.0903         0.9206         1.0359         0.0146        -0.9400         0.1122        -0.1229
         3.0903         0.6744         1.0251         0.0072        -0.8125         0.0687        -0.0796
         3.0903         0.2349         0.8371         0.0029         0.4400        -0.0181        -0.0384
         3.0904         0.4525         1.0528         0.0007         0.6851        -0.0032        -0.0080
         3.0904         0.9658         1.1155         0.0161        -1.0219         0.1227        -0.1341
         3.0909         0.5464         0.6564         0.0010         0.5919        -0.0234        -0.0250
         3.0909         0.8030         0.8530         0.0003         0.8276        -0.0147        -0.0151
         3.0909         0.7652         0.3884         0.0048        -0.5321         0.0586        -0.0432
         3.0913         0.6668         1.1659         0.0088        -0.8629         0.0741        -0.0906
         3.0914         0.8954         0.2878         0.0101        -0.5066         0.0938        -0.0536
         3.0916         1.7140         1.3339         0.0132        -1.5103         0.1495        -0.1311
         3.0916         0.8729         0.8609         0.0044        -0.8463         0.0604        -0.0612
         3.0918         0.2568         0.4008         0.0018        -0.3188         0.0196        -0.0255
         3.0923         0.6040         1.1817         0.0077        -0.8264         0.0626        -0.0934
         3.0924         0.6043         0.7372         0.0013         0.6661        -0.0276        -0.0306
         3.0924         0.2251         0.5384         0.0013        -0.3288         0.0150        -0.0177
         3.0924         0.6753         0.4267         0.0029        -0.5268         0.0432        -0.0352
         3.0925         0.1900         0.3503         0.0015        -0.2558         0.0147        -0.0212
         3.0928         0.7867         0.2690         0.0090        -0.4495         0.0835        -0.0488
         3.0928         1.0308         0.8475         0.0055        -0.9221         0.0750        -0.0667
         3.0930         0.8280         0.8036         0.0163        -0.8024         0.1144        -0.1071
         3.0931         1.0427         0.6516         0.0169        -0.7349         0.1310        -0.1004
         3.0931         0.9466         1.0406         0.0001         0.9835        -0.0107        -0.0109
         3.0933         0.8338         0.8929         0.0004         0.8628        -0.0146        -0.0150
         3.0935         0.8105         0.2899         0.0105        -0.4689         0.0891        -0.0551
         3.0936         0.5075         0.9990         0.0064        -0.6964         0.0539        -0.0792
