 #  energy  x  y  z  sp  sm
         0.4387         1.1122         1.1111         1.0010         1.1126         1.1107
         0.4393         1.1122         1.1111         1.0010         1.1126         1.1107
         0.4400         1.1122         1.1112         1.0010         1.1127         1.1107
         0.4407         1.1123         1.1112         1.0010         1.1127         1.1107
         0.4413         1.1123         1.1112         1.0010         1.1127         1.1108
         0.4420         1.1123         1.1112         1.0010         1.1128         1.1108
         0.4427         1.1124         1.1113         1.0010         1.1128         1.1108
         0.4433         1.1124         1.1113         1.0010         1.1128         1.1109
         0.4440         1.1124         1.1113         1.0010         1.1129         1.1109
         0.4447         1.1125         1.1114         1.0010         1.1129         1.1109
         0.4453         1.1125         1.1114         1.0010         1.1129         1.1110
         0.4460         1.1125         1.1114         1.0010         1.1130         1.1110
         0.4467         1.1125         1.1115         1.0010         1.1130         1.1110
         0.4473         1.1126         1.1115         1.0010         1.1130         1.1111
         0.4480         1.1126         1.1115         1.0010         1.1130         1.1111
         0.4487         1.1126         1.1116         1.0010         1.1131         1.1111
         0.4493         1.1127         1.1116         1.0010         1.1131         1.1112
         0.4500         1.1127         1.1116         1.0010         1.1131         1.1112
         0.4507         1.1127         1.1116         1.0010         1.1132         1.1112
         0.4513         1.1128         1.1117         1.0010         1.1132         1.1112
         0.4520         1.1128         1.1117         1.0010         1.1132         1.1113
         0.4527         1.1128         1.1117         1.0010         1.1133         1.1113
         0.4533         1.1129         1.1118         1.0010         1.1133         1.1113
         0.4540         1.1129         1.1118         1.0010         1.1133         1.1114
         0.4547         1.1129         1.1118         1.0010         1.1134         1.1114
         0.4553         1.1130         1.1119         1.0010         1.1134         1.1114
         0.4560         1.1130         1.1119         1.0010         1.1134         1.1115
         0.4567         1.1130         1.1119         1.0010         1.1135         1.1115
         0.4573         1.1131         1.1120         1.0010         1.1135         1.1115
         0.4580         1.1131         1.1120         1.0010         1.1135         1.1116
         0.4587         1.1131         1.1120         1.0010         1.1136         1.1116
         0.4593         1.1132         1.1120         1.0010         1.1136         1.1116
         0.4600         1.1132         1.1121         1.0010         1.1136         1.1117
         0.4607         1.1132         1.1121         1.0010         1.1137         1.1117
         0.4613         1.1133         1.1121         1.0010         1.1137         1.1117
         0.4620         1.1133         1.1122         1.0010         1.1137         1.1118
         0.4627         1.1133         1.1122         1.0010         1.1138         1.1118
         0.4633         1.1134         1.1122         1.0010         1.1138         1.1118
         0.4640         1.1134         1.1123         1.0010         1.1138         1.1118
         0.4647         1.1134         1.1123         1.0010         1.1138         1.1119
         0.4653         1.1135         1.1123         1.0010         1.1139         1.1119
         0.4660         1.1135         1.1124         1.0010         1.1139         1.1119
         0.4667         1.1135         1.1124         1.0010         1.1139         1.1120
         0.4673         1.1136         1.1124         1.0010         1.1140         1.1120
         0.4680         1.1136         1.1125         1.0010         1.1140         1.1120
         0.4687         1.1136         1.1125         1.0010         1.1140         1.1121
         0.4693         1.1137         1.1125         1.0010         1.1141         1.1121
         0.4700         1.1137         1.1125         1.0010         1.1141         1.1121
         0.4707         1.1137         1.1126         1.0010         1.1141         1.1122
         0.4713         1.1138         1.1126         1.0010         1.1142         1.1122
         0.4720         1.1138         1.1126         1.0010         1.1142         1.1122
         0.4727         1.1138         1.1127         1.0010         1.1142         1.1123
         0.4733         1.1139         1.1127         1.0010         1.1143         1.1123
         0.4740         1.1139         1.1127         1.0010         1.1143         1.1123
         0.4747         1.1139         1.1128         1.0010         1.1143         1.1124
         0.4753         1.1140         1.1128         1.0010         1.1144         1.1124
         0.4760         1.1140         1.1128         1.0010         1.1144         1.1124
         0.4767         1.1140         1.1129         1.0010         1.1144         1.1125
         0.4773         1.1141         1.1129         1.0010         1.1145         1.1125
         0.4780         1.1141         1.1129         1.0010         1.1145         1.1125
         0.4787         1.1141         1.1130         1.0010         1.1145         1.1125
         0.4793         1.1142         1.1130         1.0010         1.1146         1.1126
         0.4800         1.1142         1.1130         1.0010         1.1146         1.1126
         0.4807         1.1142         1.1130         1.0010         1.1146         1.1126
         0.4813         1.1143         1.1131         1.0010         1.1147         1.1127
         0.4820         1.1143         1.1131         1.0010         1.1147         1.1127
         0.4827         1.1143         1.1131         1.0010         1.1147         1.1127
         0.4833         1.1144         1.1132         1.0010         1.1148         1.1128
         0.4840         1.1144         1.1132         1.0010         1.1148         1.1128
         0.4847         1.1144         1.1132         1.0010         1.1148         1.1128
         0.4853         1.1145         1.1133         1.0010         1.1149         1.1129
         0.4860         1.1145         1.1133         1.0010         1.1149         1.1129
         0.4867         1.1145         1.1133         1.0010         1.1149         1.1129
         0.4873         1.1146         1.1134         1.0010         1.1150         1.1130
         0.4880         1.1146         1.1134         1.0010         1.1150         1.1130
         0.4887         1.1146         1.1134         1.0010         1.1150         1.1130
         0.4893         1.1147         1.1135         1.0010         1.1151         1.1131
         0.4900         1.1147         1.1135         1.0010         1.1151         1.1131
         0.4907         1.1147         1.1135         1.0010         1.1151         1.1131
         0.4913         1.1148         1.1136         1.0010         1.1152         1.1132
         0.4920         1.1148         1.1136         1.0010         1.1152         1.1132
         0.4927         1.1148         1.1136         1.0010         1.1152         1.1132
         0.4933         1.1149         1.1136         1.0010         1.1153         1.1133
         0.4940         1.1149         1.1137         1.0010         1.1153         1.1133
         0.4947         1.1149         1.1137         1.0010         1.1153         1.1133
         0.4953         1.1150         1.1137         1.0010         1.1154         1.1134
         0.4960         1.1150         1.1138         1.0010         1.1154         1.1134
         0.4967         1.1150         1.1138         1.0010         1.1154         1.1134
         0.4973         1.1151         1.1138         1.0010         1.1155         1.1135
         0.4980         1.1151         1.1139         1.0010         1.1155         1.1135
         0.4987         1.1151         1.1139         1.0010         1.1155         1.1135
         0.4993         1.1152         1.1139         1.0010         1.1156         1.1136
         0.5000         1.1152         1.1140         1.0010         1.1156         1.1136
         0.5007         1.1152         1.1140         1.0010         1.1156         1.1136
         0.5013         1.1153         1.1140         1.0010         1.1157         1.1137
         0.5020         1.1153         1.1141         1.0010         1.1157         1.1137
         0.5027         1.1153         1.1141         1.0010         1.1157         1.1137
         0.5033         1.1154         1.1141         1.0010         1.1158         1.1138
         0.5040         1.1154         1.1142         1.0010         1.1158         1.1138
         0.5047         1.1155         1.1142         1.0010         1.1158         1.1138
         0.5053         1.1155         1.1142         1.0010         1.1159         1.1139
         0.5060         1.1155         1.1143         1.0010         1.1159         1.1139
         0.5067         1.1156         1.1143         1.0010         1.1159         1.1139
         0.5073         1.1156         1.1143         1.0010         1.1160         1.1140
         0.5080         1.1156         1.1144         1.0010         1.1160         1.1140
         0.5087         1.1157         1.1144         1.0010         1.1160         1.1140
         0.5093         1.1157         1.1144         1.0010         1.1161         1.1140
         0.5100         1.1157         1.1145         1.0010         1.1161         1.1141
         0.5107         1.1158         1.1145         1.0010         1.1161         1.1141
         0.5113         1.1158         1.1145         1.0010         1.1162         1.1141
         0.5120         1.1158         1.1145         1.0010         1.1162         1.1142
         0.5127         1.1159         1.1146         1.0010         1.1162         1.1142
         0.5133         1.1159         1.1146         1.0011         1.1163         1.1142
         0.5140         1.1159         1.1146         1.0011         1.1163         1.1143
         0.5147         1.1160         1.1147         1.0011         1.1163         1.1143
         0.5153         1.1160         1.1147         1.0011         1.1164         1.1143
         0.5160         1.1160         1.1147         1.0011         1.1164         1.1144
         0.5167         1.1161         1.1148         1.0011         1.1164         1.1144
         0.5173         1.1161         1.1148         1.0011         1.1165         1.1144
         0.5180         1.1161         1.1148         1.0011         1.1165         1.1145
         0.5187         1.1162         1.1149         1.0011         1.1165         1.1145
         0.5193         1.1162         1.1149         1.0011         1.1166         1.1145
         0.5200         1.1162         1.1149         1.0011         1.1166         1.1146
         0.5207         1.1163         1.1150         1.0011         1.1166         1.1146
         0.5213         1.1163         1.1150         1.0011         1.1167         1.1146
         0.5220         1.1164         1.1150         1.0011         1.1167         1.1147
         0.5227         1.1164         1.1151         1.0011         1.1167         1.1147
         0.5233         1.1164         1.1151         1.0011         1.1168         1.1147
         0.5240         1.1165         1.1151         1.0011         1.1168         1.1148
         0.5247         1.1165         1.1152         1.0011         1.1168         1.1148
         0.5253         1.1165         1.1152         1.0011         1.1169         1.1148
         0.5260         1.1166         1.1152         1.0011         1.1169         1.1149
         0.5267         1.1166         1.1153         1.0011         1.1169         1.1149
         0.5273         1.1166         1.1153         1.0011         1.1170         1.1149
         0.5280         1.1167         1.1153         1.0011         1.1170         1.1150
         0.5287         1.1167         1.1154         1.0011         1.1170         1.1150
         0.5293         1.1167         1.1154         1.0011         1.1171         1.1151
         0.5300         1.1168         1.1154         1.0011         1.1171         1.1151
         0.5307         1.1168         1.1155         1.0011         1.1172         1.1151
         0.5313         1.1168         1.1155         1.0011         1.1172         1.1152
         0.5320         1.1169         1.1155         1.0011         1.1172         1.1152
         0.5327         1.1169         1.1156         1.0011         1.1173         1.1152
         0.5333         1.1169         1.1156         1.0011         1.1173         1.1153
         0.5340         1.1170         1.1156         1.0011         1.1173         1.1153
         0.5347         1.1170         1.1157         1.0011         1.1174         1.1153
         0.5353         1.1171         1.1157         1.0011         1.1174         1.1154
         0.5360         1.1171         1.1157         1.0011         1.1174         1.1154
         0.5367         1.1171         1.1158         1.0011         1.1175         1.1154
         0.5373         1.1172         1.1158         1.0011         1.1175         1.1155
         0.5380         1.1172         1.1158         1.0011         1.1175         1.1155
         0.5387         1.1172         1.1159         1.0011         1.1176         1.1155
         0.5393         1.1173         1.1159         1.0011         1.1176         1.1156
         0.5400         1.1173         1.1159         1.0011         1.1176         1.1156
         0.5407         1.1173         1.1160         1.0011         1.1177         1.1156
         0.5413         1.1174         1.1160         1.0011         1.1177         1.1157
         0.5420         1.1174         1.1160         1.0011         1.1177         1.1157
         0.5427         1.1174         1.1161         1.0011         1.1178         1.1157
         0.5433         1.1175         1.1161         1.0011         1.1178         1.1158
         0.5440         1.1175         1.1161         1.0011         1.1178         1.1158
         0.5447         1.1175         1.1162         1.0011         1.1179         1.1158
         0.5453         1.1176         1.1162         1.0011         1.1179         1.1159
         0.5460         1.1176         1.1162         1.0011         1.1179         1.1159
         0.5467         1.1177         1.1163         1.0011         1.1180         1.1159
         0.5473         1.1177         1.1163         1.0011         1.1180         1.1160
         0.5480         1.1177         1.1163         1.0011         1.1181         1.1160
         0.5487         1.1178         1.1164         1.0011         1.1181         1.1160
         0.5493         1.1178         1.1164         1.0011         1.1181         1.1161
         0.5500         1.1178         1.1164         1.0011         1.1182         1.1161
         0.5507         1.1179         1.1165         1.0011         1.1182         1.1161
         0.5513         1.1179         1.1165         1.0011         1.1182         1.1162
         0.5520         1.1179         1.1165         1.0011         1.1183         1.1162
         0.5527         1.1180         1.1166         1.0011         1.1183         1.1162
         0.5533         1.1180         1.1166         1.0011         1.1183         1.1163
         0.5540         1.1180         1.1166         1.0011         1.1184         1.1163
         0.5547         1.1181         1.1167         1.0011         1.1184         1.1163
         0.5553         1.1181         1.1167         1.0011         1.1184         1.1164
         0.5560         1.1182         1.1167         1.0011         1.1185         1.1164
         0.5567         1.1182         1.1168         1.0011         1.1185         1.1164
         0.5573         1.1182         1.1168         1.0011         1.1185         1.1165
         0.5580         1.1183         1.1168         1.0011         1.1186         1.1165
         0.5587         1.1183         1.1169         1.0011         1.1186         1.1166
         0.5593         1.1183         1.1169         1.0011         1.1186         1.1166
         0.5600         1.1184         1.1169         1.0011         1.1187         1.1166
         0.5607         1.1184         1.1170         1.0011         1.1187         1.1167
         0.5613         1.1184         1.1170         1.0011         1.1188         1.1167
         0.5620         1.1185         1.1170         1.0011         1.1188         1.1167
         0.5627         1.1185         1.1171         1.0011         1.1188         1.1168
         0.5633         1.1186         1.1171         1.0011         1.1189         1.1168
         0.5640         1.1186         1.1171         1.0011         1.1189         1.1168
         0.5647         1.1186         1.1172         1.0011         1.1189         1.1169
         0.5653         1.1187         1.1172         1.0011         1.1190         1.1169
         0.5660         1.1187         1.1172         1.0011         1.1190         1.1169
         0.5667         1.1187         1.1173         1.0011         1.1190         1.1170
         0.5673         1.1188         1.1173         1.0011         1.1191         1.1170
         0.5680         1.1188         1.1173         1.0011         1.1191         1.1170
         0.5687         1.1188         1.1174         1.0011         1.1191         1.1171
         0.5693         1.1189         1.1174         1.0011         1.1192         1.1171
         0.5700         1.1189         1.1174         1.0011         1.1192         1.1171
         0.5707         1.1190         1.1175         1.0011         1.1193         1.1172
         0.5713         1.1190         1.1175         1.0011         1.1193         1.1172
         0.5720         1.1190         1.1175         1.0011         1.1193         1.1172
         0.5727         1.1191         1.1176         1.0011         1.1194         1.1173
         0.5733         1.1191         1.1176         1.0011         1.1194         1.1173
         0.5740         1.1191         1.1176         1.0011         1.1194         1.1174
         0.5747         1.1192         1.1177         1.0011         1.1195         1.1174
         0.5753         1.1192         1.1177         1.0011         1.1195         1.1174
         0.5760         1.1192         1.1178         1.0011         1.1195         1.1175
         0.5767         1.1193         1.1178         1.0011         1.1196         1.1175
         0.5773         1.1193         1.1178         1.0011         1.1196         1.1175
         0.5780         1.1194         1.1179         1.0011         1.1196         1.1176
         0.5787         1.1194         1.1179         1.0011         1.1197         1.1176
         0.5793         1.1194         1.1179         1.0011         1.1197         1.1176
         0.5800         1.1195         1.1180         1.0011         1.1198         1.1177
         0.5807         1.1195         1.1180         1.0011         1.1198         1.1177
         0.5813         1.1195         1.1180         1.0011         1.1198         1.1177
         0.5820         1.1196         1.1181         1.0011         1.1199         1.1178
         0.5827         1.1196         1.1181         1.0011         1.1199         1.1178
         0.5833         1.1197         1.1181         1.0011         1.1199         1.1178
         0.5840         1.1197         1.1182         1.0011         1.1200         1.1179
         0.5847         1.1197         1.1182         1.0011         1.1200         1.1179
         0.5853         1.1198         1.1182         1.0011         1.1200         1.1180
         0.5860         1.1198         1.1183         1.0011         1.1201         1.1180
         0.5867         1.1198         1.1183         1.0011         1.1201         1.1180
         0.5873         1.1199         1.1183         1.0011         1.1202         1.1181
         0.5880         1.1199         1.1184         1.0011         1.1202         1.1181
         0.5887         1.1199         1.1184         1.0011         1.1202         1.1181
         0.5893         1.1200         1.1184         1.0011         1.1203         1.1182
         0.5900         1.1200         1.1185         1.0011         1.1203         1.1182
         0.5907         1.1201         1.1185         1.0011         1.1203         1.1182
         0.5913         1.1201         1.1185         1.0011         1.1204         1.1183
         0.5920         1.1201         1.1186         1.0011         1.1204         1.1183
         0.5927         1.1202         1.1186         1.0011         1.1204         1.1183
         0.5933         1.1202         1.1187         1.0011         1.1205         1.1184
         0.5940         1.1202         1.1187         1.0011         1.1205         1.1184
         0.5947         1.1203         1.1187         1.0011         1.1206         1.1185
         0.5953         1.1203         1.1188         1.0011         1.1206         1.1185
         0.5960         1.1204         1.1188         1.0011         1.1206         1.1185
         0.5967         1.1204         1.1188         1.0011         1.1207         1.1186
         0.5973         1.1204         1.1189         1.0011         1.1207         1.1186
         0.5980         1.1205         1.1189         1.0011         1.1207         1.1186
         0.5987         1.1205         1.1189         1.0011         1.1208         1.1187
         0.5993         1.1205         1.1190         1.0011         1.1208         1.1187
         0.6000         1.1206         1.1190         1.0011         1.1208         1.1187
         0.6007         1.1206         1.1190         1.0011         1.1209         1.1188
         0.6013         1.1207         1.1191         1.0011         1.1209         1.1188
         0.6020         1.1207         1.1191         1.0011         1.1210         1.1188
         0.6027         1.1207         1.1191         1.0011         1.1210         1.1189
         0.6033         1.1208         1.1192         1.0011         1.1210         1.1189
         0.6040         1.1208         1.1192         1.0011         1.1211         1.1190
         0.6047         1.1208         1.1192         1.0011         1.1211         1.1190
         0.6053         1.1209         1.1193         1.0011         1.1211         1.1190
         0.6060         1.1209         1.1193         1.0011         1.1212         1.1191
         0.6067         1.1210         1.1194         1.0011         1.1212         1.1191
         0.6073         1.1210         1.1194         1.0011         1.1212         1.1191
         0.6080         1.1210         1.1194         1.0011         1.1213         1.1192
         0.6087         1.1211         1.1195         1.0011         1.1213         1.1192
         0.6093         1.1211         1.1195         1.0011         1.1214         1.1192
         0.6100         1.1211         1.1195         1.0011         1.1214         1.1193
         0.6107         1.1212         1.1196         1.0011         1.1214         1.1193
         0.6113         1.1212         1.1196         1.0011         1.1215         1.1194
         0.6120         1.1213         1.1196         1.0011         1.1215         1.1194
         0.6127         1.1213         1.1197         1.0011         1.1215         1.1194
         0.6133         1.1213         1.1197         1.0011         1.1216         1.1195
         0.6140         1.1214         1.1197         1.0011         1.1216         1.1195
         0.6147         1.1214         1.1198         1.0011         1.1217         1.1195
         0.6153         1.1215         1.1198         1.0011         1.1217         1.1196
         0.6160         1.1215         1.1198         1.0011         1.1217         1.1196
         0.6167         1.1215         1.1199         1.0011         1.1218         1.1196
         0.6173         1.1216         1.1199         1.0011         1.1218         1.1197
         0.6180         1.1216         1.1200         1.0011         1.1218         1.1197
         0.6187         1.1216         1.1200         1.0011         1.1219         1.1198
         0.6193         1.1217         1.1200         1.0011         1.1219         1.1198
         0.6200         1.1217         1.1201         1.0011         1.1220         1.1198
         0.6207         1.1218         1.1201         1.0011         1.1220         1.1199
         0.6213         1.1218         1.1201         1.0011         1.1220         1.1199
         0.6220         1.1218         1.1202         1.0011         1.1221         1.1199
         0.6227         1.1219         1.1202         1.0011         1.1221         1.1200
         0.6233         1.1219         1.1202         1.0011         1.1221         1.1200
         0.6240         1.1220         1.1203         1.0011         1.1222         1.1200
         0.6247         1.1220         1.1203         1.0011         1.1222         1.1201
         0.6253         1.1220         1.1204         1.0011         1.1223         1.1201
         0.6260         1.1221         1.1204         1.0011         1.1223         1.1202
         0.6267         1.1221         1.1204         1.0011         1.1223         1.1202
         0.6273         1.1221         1.1205         1.0011         1.1224         1.1202
         0.6280         1.1222         1.1205         1.0011         1.1224         1.1203
         0.6287         1.1222         1.1205         1.0011         1.1224         1.1203
         0.6293         1.1223         1.1206         1.0011         1.1225         1.1203
         0.6300         1.1223         1.1206         1.0011         1.1225         1.1204
         0.6307         1.1223         1.1206         1.0011         1.1226         1.1204
         0.6313         1.1224         1.1207         1.0011         1.1226         1.1205
         0.6320         1.1224         1.1207         1.0011         1.1226         1.1205
         0.6327         1.1225         1.1207         1.0011         1.1227         1.1205
         0.6333         1.1225         1.1208         1.0011         1.1227         1.1206
         0.6340         1.1225         1.1208         1.0011         1.1227         1.1206
         0.6347         1.1226         1.1209         1.0011         1.1228         1.1206
         0.6353         1.1226         1.1209         1.0011         1.1228         1.1207
         0.6360         1.1226         1.1209         1.0011         1.1229         1.1207
         0.6367         1.1227         1.1210         1.0011         1.1229         1.1208
         0.6373         1.1227         1.1210         1.0011         1.1229         1.1208
         0.6380         1.1228         1.1210         1.0011         1.1230         1.1208
         0.6387         1.1228         1.1211         1.0011         1.1230         1.1209
         0.6393         1.1228         1.1211         1.0011         1.1231         1.1209
         0.6400         1.1229         1.1211         1.0011         1.1231         1.1209
         0.6407         1.1229         1.1212         1.0011         1.1231         1.1210
         0.6413         1.1230         1.1212         1.0011         1.1232         1.1210
         0.6420         1.1230         1.1213         1.0011         1.1232         1.1211
         0.6427         1.1230         1.1213         1.0011         1.1232         1.1211
         0.6433         1.1231         1.1213         1.0011         1.1233         1.1211
         0.6440         1.1231         1.1214         1.0011         1.1233         1.1212
         0.6447         1.1232         1.1214         1.0011         1.1234         1.1212
         0.6453         1.1232         1.1214         1.0011         1.1234         1.1212
         0.6460         1.1232         1.1215         1.0011         1.1234         1.1213
         0.6467         1.1233         1.1215         1.0011         1.1235         1.1213
         0.6473         1.1233         1.1215         1.0011         1.1235         1.1214
         0.6480         1.1234         1.1216         1.0011         1.1235         1.1214
         0.6487         1.1234         1.1216         1.0011         1.1236         1.1214
         0.6493         1.1234         1.1217         1.0011         1.1236         1.1215
         0.6500         1.1235         1.1217         1.0011         1.1237         1.1215
         0.6507         1.1235         1.1217         1.0011         1.1237         1.1215
         0.6513         1.1235         1.1218         1.0011         1.1237         1.1216
         0.6520         1.1236         1.1218         1.0011         1.1238         1.1216
         0.6527         1.1236         1.1218         1.0011         1.1238         1.1217
         0.6533         1.1237         1.1219         1.0011         1.1239         1.1217
         0.6540         1.1237         1.1219         1.0011         1.1239         1.1217
         0.6547         1.1237         1.1220         1.0011         1.1239         1.1218
         0.6553         1.1238         1.1220         1.0011         1.1240         1.1218
         0.6560         1.1238         1.1220         1.0011         1.1240         1.1218
         0.6567         1.1239         1.1221         1.0011         1.1241         1.1219
         0.6573         1.1239         1.1221         1.0011         1.1241         1.1219
         0.6580         1.1239         1.1221         1.0011         1.1241         1.1220
         0.6587         1.1240         1.1222         1.0011         1.1242         1.1220
         0.6593         1.1240         1.1222         1.0011         1.1242         1.1220
         0.6600         1.1241         1.1223         1.0011         1.1242         1.1221
         0.6607         1.1241         1.1223         1.0011         1.1243         1.1221
         0.6613         1.1241         1.1223         1.0011         1.1243         1.1221
         0.6620         1.1242         1.1224         1.0011         1.1244         1.1222
         0.6627         1.1242         1.1224         1.0011         1.1244         1.1222
         0.6633         1.1243         1.1224         1.0011         1.1244         1.1223
         0.6640         1.1243         1.1225         1.0011         1.1245         1.1223
         0.6647         1.1243         1.1225         1.0011         1.1245         1.1223
         0.6653         1.1244         1.1225         1.0011         1.1246         1.1224
         0.6660         1.1244         1.1226         1.0011         1.1246         1.1224
         0.6667         1.1245         1.1226         1.0011         1.1246         1.1225
         0.6673         1.1245         1.1227         1.0011         1.1247         1.1225
         0.6680         1.1245         1.1227         1.0011         1.1247         1.1225
         0.6687         1.1246         1.1227         1.0011         1.1248         1.1226
         0.6693         1.1246         1.1228         1.0011         1.1248         1.1226
         0.6700         1.1247         1.1228         1.0011         1.1248         1.1226
         0.6707         1.1247         1.1228         1.0011         1.1249         1.1227
         0.6713         1.1247         1.1229         1.0011         1.1249         1.1227
         0.6720         1.1248         1.1229         1.0011         1.1249         1.1228
         0.6727         1.1248         1.1230         1.0011         1.1250         1.1228
         0.6733         1.1249         1.1230         1.0011         1.1250         1.1228
         0.6740         1.1249         1.1230         1.0011         1.1251         1.1229
         0.6747         1.1249         1.1231         1.0011         1.1251         1.1229
         0.6753         1.1250         1.1231         1.0011         1.1251         1.1230
         0.6760         1.1250         1.1232         1.0011         1.1252         1.1230
         0.6767         1.1251         1.1232         1.0011         1.1252         1.1230
         0.6773         1.1251         1.1232         1.0011         1.1253         1.1231
         0.6780         1.1252         1.1233         1.0011         1.1253         1.1231
         0.6787         1.1252         1.1233         1.0011         1.1253         1.1231
         0.6793         1.1252         1.1233         1.0011         1.1254         1.1232
         0.6800         1.1253         1.1234         1.0011         1.1254         1.1232
         0.6807         1.1253         1.1234         1.0011         1.1255         1.1233
         0.6813         1.1254         1.1235         1.0011         1.1255         1.1233
         0.6820         1.1254         1.1235         1.0011         1.1255         1.1233
         0.6827         1.1254         1.1235         1.0011         1.1256         1.1234
         0.6833         1.1255         1.1236         1.0011         1.1256         1.1234
         0.6840         1.1255         1.1236         1.0011         1.1257         1.1235
         0.6847         1.1256         1.1236         1.0011         1.1257         1.1235
         0.6853         1.1256         1.1237         1.0011         1.1257         1.1235
         0.6860         1.1256         1.1237         1.0011         1.1258         1.1236
         0.6867         1.1257         1.1238         1.0011         1.1258         1.1236
         0.6873         1.1257         1.1238         1.0011         1.1259         1.1237
         0.6880         1.1258         1.1238         1.0011         1.1259         1.1237
         0.6887         1.1258         1.1239         1.0011         1.1259         1.1237
         0.6893         1.1258         1.1239         1.0011         1.1260         1.1238
         0.6900         1.1259         1.1239         1.0011         1.1260         1.1238
         0.6907         1.1259         1.1240         1.0011         1.1261         1.1239
         0.6913         1.1260         1.1240         1.0011         1.1261         1.1239
         0.6920         1.1260         1.1241         1.0011         1.1261         1.1239
         0.6927         1.1261         1.1241         1.0011         1.1262         1.1240
         0.6933         1.1261         1.1241         1.0011         1.1262         1.1240
         0.6940         1.1261         1.1242         1.0011         1.1263         1.1240
         0.6947         1.1262         1.1242         1.0011         1.1263         1.1241
         0.6953         1.1262         1.1243         1.0011         1.1263         1.1241
         0.6960         1.1263         1.1243         1.0011         1.1264         1.1242
         0.6967         1.1263         1.1243         1.0011         1.1264         1.1242
         0.6973         1.1263         1.1244         1.0011         1.1265         1.1242
         0.6980         1.1264         1.1244         1.0011         1.1265         1.1243
         0.6987         1.1264         1.1244         1.0011         1.1265         1.1243
         0.6993         1.1265         1.1245         1.0011         1.1266         1.1244
         0.7000         1.1265         1.1245         1.0011         1.1266         1.1244
         0.7007         1.1265         1.1246         1.0011         1.1267         1.1244
         0.7013         1.1266         1.1246         1.0011         1.1267         1.1245
         0.7020         1.1266         1.1246         1.0011         1.1267         1.1245
         0.7027         1.1267         1.1247         1.0011         1.1268         1.1246
         0.7033         1.1267         1.1247         1.0011         1.1268         1.1246
         0.7040         1.1268         1.1248         1.0011         1.1269         1.1246
         0.7047         1.1268         1.1248         1.0011         1.1269         1.1247
         0.7053         1.1268         1.1248         1.0011         1.1269         1.1247
         0.7060         1.1269         1.1249         1.0011         1.1270         1.1248
         0.7067         1.1269         1.1249         1.0011         1.1270         1.1248
         0.7073         1.1270         1.1250         1.0011         1.1271         1.1248
         0.7080         1.1270         1.1250         1.0011         1.1271         1.1249
         0.7087         1.1270         1.1250         1.0011         1.1272         1.1249
         0.7093         1.1271         1.1251         1.0011         1.1272         1.1250
         0.7100         1.1271         1.1251         1.0011         1.1272         1.1250
         0.7107         1.1272         1.1251         1.0011         1.1273         1.1250
         0.7113         1.1272         1.1252         1.0011         1.1273         1.1251
         0.7120         1.1273         1.1252         1.0011         1.1274         1.1251
         0.7127         1.1273         1.1253         1.0011         1.1274         1.1252
         0.7133         1.1273         1.1253         1.0011         1.1274         1.1252
         0.7140         1.1274         1.1253         1.0011         1.1275         1.1252
         0.7147         1.1274         1.1254         1.0011         1.1275         1.1253
         0.7153         1.1275         1.1254         1.0011         1.1276         1.1253
         0.7160         1.1275         1.1255         1.0011         1.1276         1.1254
         0.7167         1.1276         1.1255         1.0012         1.1276         1.1254
         0.7173         1.1276         1.1255         1.0012         1.1277         1.1254
         0.7180         1.1276         1.1256         1.0012         1.1277         1.1255
         0.7187         1.1277         1.1256         1.0012         1.1278         1.1255
         0.7193         1.1277         1.1257         1.0012         1.1278         1.1256
         0.7200         1.1278         1.1257         1.0012         1.1279         1.1256
         0.7207         1.1278         1.1257         1.0012         1.1279         1.1256
         0.7213         1.1278         1.1258         1.0012         1.1279         1.1257
         0.7220         1.1279         1.1258         1.0012         1.1280         1.1257
         0.7227         1.1279         1.1259         1.0012         1.1280         1.1258
         0.7233         1.1280         1.1259         1.0012         1.1281         1.1258
         0.7240         1.1280         1.1259         1.0012         1.1281         1.1258
         0.7247         1.1281         1.1260         1.0012         1.1281         1.1259
         0.7253         1.1281         1.1260         1.0012         1.1282         1.1259
         0.7260         1.1281         1.1260         1.0012         1.1282         1.1260
         0.7267         1.1282         1.1261         1.0012         1.1283         1.1260
         0.7273         1.1282         1.1261         1.0012         1.1283         1.1261
         0.7280         1.1283         1.1262         1.0012         1.1283         1.1261
         0.7287         1.1283         1.1262         1.0012         1.1284         1.1261
         0.7293         1.1284         1.1262         1.0012         1.1284         1.1262
         0.7300         1.1284         1.1263         1.0012         1.1285         1.1262
         0.7307         1.1284         1.1263         1.0012         1.1285         1.1263
         0.7313         1.1285         1.1264         1.0012         1.1286         1.1263
         0.7320         1.1285         1.1264         1.0012         1.1286         1.1263
         0.7327         1.1286         1.1264         1.0012         1.1286         1.1264
         0.7333         1.1286         1.1265         1.0012         1.1287         1.1264
         0.7340         1.1287         1.1265         1.0012         1.1287         1.1265
         0.7347         1.1287         1.1266         1.0012         1.1288         1.1265
         0.7353         1.1287         1.1266         1.0012         1.1288         1.1265
         0.7360         1.1288         1.1266         1.0012         1.1289         1.1266
         0.7367         1.1288         1.1267         1.0012         1.1289         1.1266
         0.7373         1.1289         1.1267         1.0012         1.1289         1.1267
         0.7380         1.1289         1.1268         1.0012         1.1290         1.1267
         0.7387         1.1290         1.1268         1.0012         1.1290         1.1268
