 #  energy  real  imag
  0.000000000000000E+000  1.0060908E-02  0.0000000E+00
  6.666666666666666E-004  1.0063566E-02  0.0000000E+00
  1.333333333333333E-003  1.0066226E-02  0.0000000E+00
  2.000000000000000E-003  1.0068888E-02  0.0000000E+00
  2.666666666666667E-003  1.0071550E-02  0.0000000E+00
  3.333333333333334E-003  1.0074214E-02  0.0000000E+00
  4.000000000000000E-003  1.0076880E-02  0.0000000E+00
  4.666666666666667E-003  1.0079548E-02  0.0000000E+00
  5.333333333333333E-003  1.0082216E-02  0.0000000E+00
  6.000000000000000E-003  1.0084886E-02  0.0000000E+00
  6.666666666666667E-003  1.0087557E-02  0.0000000E+00
  7.333333333333333E-003  1.0090230E-02  0.0000000E+00
  8.000000000000000E-003  1.0092905E-02  0.0000000E+00
  8.666666666666666E-003  1.0095580E-02  0.0000000E+00
  9.333333333333334E-003  1.0098258E-02  0.0000000E+00
  1.000000000000000E-002  1.0100937E-02  0.0000000E+00
  1.066666666666667E-002  1.0103618E-02  0.0000000E+00
  1.133333333333333E-002  1.0106299E-02  0.0000000E+00
  1.200000000000000E-002  1.0108982E-02  0.0000000E+00
  1.266666666666667E-002  1.0111667E-02  0.0000000E+00
  1.333333333333333E-002  1.0114353E-02  0.0000000E+00
  1.400000000000000E-002  1.0117041E-02  0.0000000E+00
  1.466666666666667E-002  1.0119731E-02  0.0000000E+00
  1.533333333333333E-002  1.0122421E-02  0.0000000E+00
  1.600000000000000E-002  1.0125114E-02  0.0000000E+00
  1.666666666666667E-002  1.0127807E-02  0.0000000E+00
  1.733333333333333E-002  1.0130502E-02  0.0000000E+00
  1.800000000000000E-002  1.0133198E-02  0.0000000E+00
  1.866666666666667E-002  1.0135897E-02  0.0000000E+00
  1.933333333333333E-002  1.0138596E-02  0.0000000E+00
  2.000000000000000E-002  1.0141297E-02  0.0000000E+00
  2.066666666666667E-002  1.0144000E-02  0.0000000E+00
  2.133333333333333E-002  1.0146705E-02  0.0000000E+00
  2.200000000000000E-002  1.0149410E-02  0.0000000E+00
  2.266666666666667E-002  1.0152116E-02  0.0000000E+00
  2.333333333333333E-002  1.0154826E-02  0.0000000E+00
  2.400000000000000E-002  1.0157536E-02  0.0000000E+00
  2.466666666666667E-002  1.0160247E-02  0.0000000E+00
  2.533333333333333E-002  1.0162960E-02  0.0000000E+00
  2.600000000000000E-002  1.0165675E-02  0.0000000E+00
  2.666666666666667E-002  1.0168391E-02  0.0000000E+00
  2.733333333333333E-002  1.0171108E-02  0.0000000E+00
  2.800000000000000E-002  1.0173827E-02  0.0000000E+00
  2.866666666666667E-002  1.0176548E-02  0.0000000E+00
  2.933333333333333E-002  1.0179270E-02  0.0000000E+00
  3.000000000000000E-002  1.0181994E-02  0.0000000E+00
  3.066666666666666E-002  1.0184719E-02  0.0000000E+00
  3.133333333333333E-002  1.0187445E-02  0.0000000E+00
  3.200000000000000E-002  1.0190174E-02  0.0000000E+00
  3.266666666666666E-002  1.0192904E-02  0.0000000E+00
  3.333333333333333E-002  1.0195634E-02  0.0000000E+00
  3.400000000000000E-002  1.0198368E-02  0.0000000E+00
  3.466666666666667E-002  1.0201101E-02  0.0000000E+00
  3.533333333333333E-002  1.0203837E-02  0.0000000E+00
  3.600000000000000E-002  1.0206575E-02  0.0000000E+00
  3.666666666666667E-002  1.0209314E-02  0.0000000E+00
  3.733333333333334E-002  1.0212054E-02  0.0000000E+00
  3.800000000000000E-002  1.0214795E-02  0.0000000E+00
  3.866666666666667E-002  1.0217539E-02  0.0000000E+00
  3.933333333333333E-002  1.0220284E-02  0.0000000E+00
  4.000000000000000E-002  1.0223030E-02  0.0000000E+00
  4.066666666666666E-002  1.0225778E-02  0.0000000E+00
  4.133333333333333E-002  1.0228528E-02  0.0000000E+00
  4.200000000000000E-002  1.0231279E-02  0.0000000E+00
  4.266666666666667E-002  1.0234032E-02  0.0000000E+00
  4.333333333333333E-002  1.0236786E-02  0.0000000E+00
  4.400000000000000E-002  1.0239542E-02  0.0000000E+00
  4.466666666666667E-002  1.0242298E-02  0.0000000E+00
  4.533333333333334E-002  1.0245057E-02  0.0000000E+00
  4.600000000000000E-002  1.0247817E-02  0.0000000E+00
  4.666666666666667E-002  1.0250580E-02  0.0000000E+00
  4.733333333333333E-002  1.0253343E-02  0.0000000E+00
  4.800000000000000E-002  1.0256108E-02  0.0000000E+00
  4.866666666666666E-002  1.0258874E-02  0.0000000E+00
  4.933333333333333E-002  1.0261642E-02  0.0000000E+00
  5.000000000000000E-002  1.0264412E-02  0.0000000E+00
  5.066666666666667E-002  1.0267182E-02  0.0000000E+00
  5.133333333333333E-002  1.0269955E-02  0.0000000E+00
  5.200000000000000E-002  1.0272729E-02  0.0000000E+00
  5.266666666666667E-002  1.0275505E-02  0.0000000E+00
  5.333333333333334E-002  1.0278283E-02  0.0000000E+00
  5.400000000000000E-002  1.0281062E-02  0.0000000E+00
  5.466666666666667E-002  1.0283842E-02  0.0000000E+00
  5.533333333333333E-002  1.0286624E-02  0.0000000E+00
  5.600000000000000E-002  1.0289407E-02  0.0000000E+00
  5.666666666666666E-002  1.0292193E-02  0.0000000E+00
  5.733333333333333E-002  1.0294979E-02  0.0000000E+00
  5.800000000000000E-002  1.0297768E-02  0.0000000E+00
  5.866666666666667E-002  1.0300557E-02  0.0000000E+00
  5.933333333333334E-002  1.0303349E-02  0.0000000E+00
  6.000000000000000E-002  1.0306141E-02  0.0000000E+00
  6.066666666666667E-002  1.0308936E-02  0.0000000E+00
  6.133333333333333E-002  1.0311732E-02  0.0000000E+00
  6.200000000000000E-002  1.0314530E-02  0.0000000E+00
  6.266666666666666E-002  1.0317329E-02  0.0000000E+00
  6.333333333333334E-002  1.0320131E-02  0.0000000E+00
  6.400000000000000E-002  1.0322933E-02  0.0000000E+00
  6.466666666666666E-002  1.0325736E-02  0.0000000E+00
  6.533333333333333E-002  1.0328542E-02  0.0000000E+00
  6.600000000000000E-002  1.0331349E-02  0.0000000E+00
  6.666666666666667E-002  1.0334158E-02  0.0000000E+00
  6.733333333333333E-002  1.0336969E-02  0.0000000E+00
  6.800000000000000E-002  1.0339781E-02  0.0000000E+00
  6.866666666666667E-002  1.0342594E-02  0.0000000E+00
  6.933333333333333E-002  1.0345410E-02  0.0000000E+00
  7.000000000000001E-002  1.0348226E-02  0.0000000E+00
  7.066666666666667E-002  1.0351044E-02  0.0000000E+00
  7.133333333333333E-002  1.0353864E-02  0.0000000E+00
