 # thickness,pce,jmax,j0,jsc,vmax,voc,ff
    0.84168E-01    0.19357E+02    0.12274E+03    0.43069E-26    0.12474E+03    0.15776E+01    0.16838E+01    0.92191E+02
    0.86172E-01    0.19462E+02    0.12343E+03    0.43717E-26    0.12544E+03    0.15773E+01    0.16835E+01    0.92190E+02
    0.88176E-01    0.19562E+02    0.12408E+03    0.44353E-26    0.12610E+03    0.15771E+01    0.16833E+01    0.92189E+02
    0.90180E-01    0.19659E+02    0.12471E+03    0.44976E-26    0.12674E+03    0.15769E+01    0.16831E+01    0.92189E+02
    0.92184E-01    0.19751E+02    0.12531E+03    0.45587E-26    0.12736E+03    0.15767E+01    0.16829E+01    0.92188E+02
    0.94188E-01    0.19840E+02    0.12589E+03    0.46187E-26    0.12795E+03    0.15765E+01    0.16826E+01    0.92187E+02
    0.96192E-01    0.19925E+02    0.12645E+03    0.46774E-26    0.12851E+03    0.15762E+01    0.16824E+01    0.92186E+02
    0.98196E-01    0.20007E+02    0.12698E+03    0.47351E-26    0.12905E+03    0.15760E+01    0.16822E+01    0.92185E+02
    0.10020E+00    0.20085E+02    0.12750E+03    0.47916E-26    0.12958E+03    0.15758E+01    0.16820E+01    0.92185E+02
    0.10220E+00    0.20160E+02    0.12799E+03    0.48470E-26    0.13008E+03    0.15757E+01    0.16818E+01    0.92184E+02
    0.10421E+00    0.20232E+02    0.12847E+03    0.49014E-26    0.13056E+03    0.15755E+01    0.16816E+01    0.92183E+02
    0.10621E+00    0.20302E+02    0.12892E+03    0.49547E-26    0.13103E+03    0.15753E+01    0.16814E+01    0.92183E+02
    0.10822E+00    0.20369E+02    0.12936E+03    0.50070E-26    0.13147E+03    0.15751E+01    0.16813E+01    0.92182E+02
    0.11022E+00    0.20433E+02    0.12978E+03    0.50582E-26    0.13190E+03    0.15749E+01    0.16811E+01    0.92181E+02
    0.11222E+00    0.20495E+02    0.13019E+03    0.51085E-26    0.13232E+03    0.15748E+01    0.16809E+01    0.92181E+02
    0.11423E+00    0.20555E+02    0.13058E+03    0.51578E-26    0.13271E+03    0.15746E+01    0.16807E+01    0.92180E+02
    0.11623E+00    0.20612E+02    0.13096E+03    0.52062E-26    0.13310E+03    0.15744E+01    0.16806E+01    0.92179E+02
    0.11824E+00    0.20667E+02    0.13133E+03    0.52536E-26    0.13347E+03    0.15743E+01    0.16804E+01    0.92179E+02
    0.12024E+00    0.20720E+02    0.13168E+03    0.53001E-26    0.13383E+03    0.15741E+01    0.16803E+01    0.92178E+02
    0.12224E+00    0.20771E+02    0.13201E+03    0.53458E-26    0.13417E+03    0.15740E+01    0.16801E+01    0.92178E+02
    0.12425E+00    0.20821E+02    0.13234E+03    0.53905E-26    0.13450E+03    0.15738E+01    0.16800E+01    0.92177E+02
    0.12625E+00    0.20869E+02    0.13266E+03    0.54344E-26    0.13482E+03    0.15737E+01    0.16798E+01    0.92176E+02
    0.12826E+00    0.20915E+02    0.13296E+03    0.54775E-26    0.13513E+03    0.15735E+01    0.16797E+01    0.92176E+02
    0.13026E+00    0.20959E+02    0.13325E+03    0.55197E-26    0.13543E+03    0.15734E+01    0.16795E+01    0.92175E+02
    0.13226E+00    0.21002E+02    0.13354E+03    0.55612E-26    0.13572E+03    0.15733E+01    0.16794E+01    0.92175E+02
    0.13427E+00    0.21043E+02    0.13381E+03    0.56018E-26    0.13600E+03    0.15731E+01    0.16792E+01    0.92174E+02
    0.13627E+00    0.21083E+02    0.13408E+03    0.56416E-26    0.13627E+03    0.15730E+01    0.16791E+01    0.92174E+02
    0.13828E+00    0.21121E+02    0.13433E+03    0.56807E-26    0.13653E+03    0.15729E+01    0.16790E+01    0.92173E+02
    0.14028E+00    0.21159E+02    0.13458E+03    0.57191E-26    0.13678E+03    0.15727E+01    0.16789E+01    0.92173E+02
    0.14228E+00    0.21194E+02    0.13482E+03    0.57567E-26    0.13702E+03    0.15726E+01    0.16787E+01    0.92173E+02
    0.14429E+00    0.21229E+02    0.13505E+03    0.57936E-26    0.13726E+03    0.15725E+01    0.16786E+01    0.92172E+02
    0.14629E+00    0.21263E+02    0.13527E+03    0.58298E-26    0.13748E+03    0.15724E+01    0.16785E+01    0.92172E+02
    0.14830E+00    0.21295E+02    0.13549E+03    0.58653E-26    0.13770E+03    0.15723E+01    0.16784E+01    0.92171E+02
    0.15030E+00    0.21327E+02    0.13570E+03    0.59001E-26    0.13792E+03    0.15722E+01    0.16783E+01    0.92171E+02
    0.15230E+00    0.21357E+02    0.13590E+03    0.59343E-26    0.13812E+03    0.15721E+01    0.16782E+01    0.92170E+02
    0.15431E+00    0.21386E+02    0.13610E+03    0.59678E-26    0.13832E+03    0.15719E+01    0.16781E+01    0.92170E+02
    0.15631E+00    0.21415E+02    0.13629E+03    0.60007E-26    0.13851E+03    0.15718E+01    0.16780E+01    0.92170E+02
    0.15832E+00    0.21442E+02    0.13647E+03    0.60329E-26    0.13870E+03    0.15717E+01    0.16779E+01    0.92169E+02
    0.16032E+00    0.21469E+02    0.13665E+03    0.60646E-26    0.13888E+03    0.15716E+01    0.16777E+01    0.92169E+02
    0.16232E+00    0.21495E+02    0.13682E+03    0.60956E-26    0.13906E+03    0.15715E+01    0.16777E+01    0.92168E+02
    0.16433E+00    0.21520E+02    0.13699E+03    0.61260E-26    0.13923E+03    0.15715E+01    0.16776E+01    0.92168E+02
    0.16633E+00    0.21544E+02    0.13715E+03    0.61559E-26    0.13939E+03    0.15714E+01    0.16775E+01    0.92168E+02
    0.16834E+00    0.21567E+02    0.13731E+03    0.61852E-26    0.13955E+03    0.15713E+01    0.16774E+01    0.92167E+02
    0.17034E+00    0.21590E+02    0.13746E+03    0.62140E-26    0.13971E+03    0.15712E+01    0.16773E+01    0.92167E+02
    0.17234E+00    0.21612E+02    0.13761E+03    0.62422E-26    0.13986E+03    0.15711E+01    0.16772E+01    0.92167E+02
    0.17435E+00    0.21634E+02    0.13775E+03    0.62698E-26    0.14000E+03    0.15710E+01    0.16771E+01    0.92166E+02
    0.17635E+00    0.21654E+02    0.13789E+03    0.62970E-26    0.14015E+03    0.15709E+01    0.16770E+01    0.92166E+02
    0.17836E+00    0.21674E+02    0.13803E+03    0.63236E-26    0.14028E+03    0.15708E+01    0.16769E+01    0.92166E+02
    0.18036E+00    0.21694E+02    0.13816E+03    0.63497E-26    0.14042E+03    0.15708E+01    0.16769E+01    0.92166E+02
    0.18236E+00    0.21713E+02    0.13828E+03    0.63753E-26    0.14055E+03    0.15707E+01    0.16768E+01    0.92165E+02
    0.18437E+00    0.21731E+02    0.13841E+03    0.64005E-26    0.14067E+03    0.15706E+01    0.16767E+01    0.92165E+02
