 #  energy  xx  yy  zz  xy  xz  yz
         0.7353         0.0000         0.0000         0.0000     16446.8368         0.0000     10172.4645
         0.7360         0.0000         0.0000         0.0000     16464.6929         0.0000     10183.4064
         0.7367         0.0000         0.0000         0.0000     16482.5556         0.0000     10194.3523
         0.7373         0.0000         0.0000         0.0000     16500.4251         0.0000     10205.3027
         0.7380         0.0000         0.0000         0.0000     16518.3017         0.0000     10216.2566
         0.7387         0.0000         0.0000         0.0000     16536.1853         0.0000     10227.2151
         0.7393         0.0000         0.0000         0.0000     16554.0761         0.0000     10238.1775
         0.7400         0.0000         0.0000         0.0000     16571.9735         0.0000     10249.1435
         0.7407         0.0000         0.0000         0.0000     16589.8784         0.0000     10260.1140
         0.7413         0.0000         0.0000         0.0000     16607.7907         0.0000     10271.0890
         0.7420         0.0000         0.0000         0.0000     16625.7090         0.0000     10282.0671
         0.7427         0.0000         0.0000         0.0000     16643.6352         0.0000     10293.0497
         0.7433         0.0000         0.0000         0.0000     16661.5683         0.0000     10304.0368
         0.7440         0.0000         0.0000         0.0000     16679.5080         0.0000     10315.0275
         0.7447         0.0000         0.0000         0.0000     16697.4552         0.0000     10326.0222
         0.7453         0.0000         0.0000         0.0000     16715.4097         0.0000     10337.0213
         0.7460         0.0000         0.0000         0.0000     16733.3709         0.0000     10348.0247
         0.7467         0.0000         0.0000         0.0000     16751.3389         0.0000     10359.0315
         0.7473         0.0000         0.0000         0.0000     16769.3143         0.0000     10370.0433
         0.7480         0.0000         0.0000         0.0000     16787.2970         0.0000     10381.0583
         0.7487         0.0000         0.0000         0.0000     16805.2865         0.0000     10392.0777
         0.7493         0.0000         0.0000         0.0000     16823.2834         0.0000     10403.1017
         0.7500         0.0000         0.0000         0.0000     16841.2878         0.0000     10414.1293
         0.7507         0.0000         0.0000         0.0000     16859.2982         0.0000     10425.1609
         0.7513         0.0000         0.0000         0.0000     16877.3167         0.0000     10436.1971
         0.7520         0.0000         0.0000         0.0000     16895.3419         0.0000     10447.2374
         0.7527         0.0000         0.0000         0.0000     16913.3747         0.0000     10458.2817
         0.7533         0.0000         0.0000         0.0000     16931.4142         0.0000     10469.3300
         0.7540         0.0000         0.0000         0.0000     16949.4610         0.0000     10480.3826
         0.7547         0.0000         0.0000         0.0000     16967.5146         0.0000     10491.4391
         0.7553         0.0000         0.0000         0.0000     16985.5759         0.0000     10502.5001
         0.7560         0.0000         0.0000         0.0000     17003.6444         0.0000     10513.5648
         0.7567         0.0000         0.0000         0.0000     17021.7197         0.0000     10524.6341
         0.7573         0.0000         0.0000         0.0000     17039.8024         0.0000     10535.7070
         0.7580         0.0000         0.0000         0.0000     17057.8927         0.0000     10546.7848
         0.7587         0.0000         0.0000         0.0000     17075.9898         0.0000     10557.8663
         0.7593         0.0000         0.0000         0.0000     17094.0943         0.0000     10568.9520
         0.7600         0.0000         0.0000         0.0000     17112.2055         0.0000     10580.0418
         0.7607         0.0000         0.0000         0.0000     17130.3243         0.0000     10591.1360
         0.7613         0.0000         0.0000         0.0000     17148.4506         0.0000     10602.2343
         0.7620         0.0000         0.0000         0.0000     17166.5837         0.0000     10613.3368
         0.7627         0.0000         0.0000         0.0000     17184.7242         0.0000     10624.4434
         0.7633         0.0000         0.0000         0.0000     17202.8716         0.0000     10635.5536
         0.7640         0.0000         0.0000         0.0000     17221.0271         0.0000     10646.6690
         0.7647         0.0000         0.0000         0.0000     17239.1894         0.0000     10657.7884
         0.7653         0.0000         0.0000         0.0000     17257.3585         0.0000     10668.9117
         0.7660         0.0000         0.0000         0.0000     17275.5353         0.0000     10680.0394
         0.7667         0.0000         0.0000         0.0000     17293.7195         0.0000     10691.1710
         0.7673         0.0000         0.0000         0.0000     17311.9111         0.0000     10702.3070
         0.7680         0.0000         0.0000         0.0000     17330.1096         0.0000     10713.4469
         0.7687         0.0000         0.0000         0.0000     17348.3156         0.0000     10724.5915
         0.7693         0.0000         0.0000         0.0000     17366.5294         0.0000     10735.7403
         0.7700         0.0000         0.0000         0.0000     17384.7497         0.0000     10746.8932
         0.7707         0.0000         0.0000         0.0000     17402.9777         0.0000     10758.0500
         0.7713         0.0000         0.0000         0.0000     17421.2131         0.0000     10769.2112
         0.7720         0.0000         0.0000         0.0000     17439.4554         0.0000     10780.3769
         0.7727         0.0000         0.0000         0.0000     17457.7053         0.0000     10791.5467
         0.7733         0.0000         0.0000         0.0000     17475.9627         0.0000     10802.7208
         0.7740         0.0000         0.0000         0.0000     17494.2277         0.0000     10813.8989
         0.7747         0.0000         0.0000         0.0000     17512.4997         0.0000     10825.0816
         0.7753         0.0000         0.0000         0.0000     17530.7791         0.0000     10836.2687
         0.7760         0.0000         0.0000         0.0000     17549.0659         0.0000     10847.4597
         0.7767         0.0000         0.0000         0.0000     17567.3599         0.0000     10858.6545
         0.7773         0.0000         0.0000         0.0000     17585.6618         0.0000     10869.8539
         0.7780         0.0000         0.0000         0.0000     17603.9708         0.0000     10881.0580
         0.7787         0.0000         0.0000         0.0000     17622.2867         0.0000     10892.2663
         0.7793         0.0000         0.0000         0.0000     17640.6109         0.0000     10903.4784
         0.7800         0.0000         0.0000         0.0000     17658.9419         0.0000     10914.6952
         0.7807         0.0000         0.0000         0.0000     17677.2806         0.0000     10925.9162
         0.7813         0.0000         0.0000         0.0000     17695.6266         0.0000     10937.1416
         0.7820         0.0000         0.0000         0.0000     17713.9805         0.0000     10948.3708
         0.7827         0.0000         0.0000         0.0000     17732.3413         0.0000     10959.6049
         0.7833         0.0000         0.0000         0.0000     17750.7095         0.0000     10970.8427
         0.7840         0.0000         0.0000         0.0000     17769.0855         0.0000     10982.0849
         0.7847         0.0000         0.0000         0.0000     17787.4689         0.0000     10993.3317
         0.7853         0.0000         0.0000         0.0000     17805.8594         0.0000     11004.5826
         0.7860         0.0000         0.0000         0.0000     17824.2581         0.0000     11015.8381
         0.7867         0.0000         0.0000         0.0000     17842.6639         0.0000     11027.0980
         0.7873         0.0000         0.0000         0.0000     17861.0771         0.0000     11038.3619
         0.7880         0.0000         0.0000         0.0000     17879.4975         0.0000     11049.6302
         0.7887         0.0000         0.0000         0.0000     17897.9260         0.0000     11060.9026
         0.7893         0.0000         0.0000         0.0000     17916.3615         0.0000     11072.1796
         0.7900         0.0000         0.0000         0.0000     17934.8053         0.0000     11083.4610
         0.7907         0.0000         0.0000         0.0000     17953.2561         0.0000     11094.7464
         0.7913         0.0000         0.0000         0.0000     17971.7145         0.0000     11106.0365
         0.7920         0.0000         0.0000         0.0000     17990.1799         0.0000     11117.3305
         0.7927         0.0000         0.0000         0.0000     18008.6537         0.0000     11128.6296
         0.7933         0.0000         0.0000         0.0000     18027.1344         0.0000     11139.9328
         0.7940         0.0000         0.0000         0.0000     18045.6235         0.0000     11151.2399
         0.7947         0.0000         0.0000         0.0000     18064.1196         0.0000     11162.5516
         0.7953         0.0000         0.0000         0.0000     18082.6232         0.0000     11173.8676
         0.7960         0.0000         0.0000         0.0000     18101.1346         0.0000     11185.1878
         0.7967         0.0000         0.0000         0.0000     18119.6536         0.0000     11196.5132
         0.7973         0.0000         0.0000         0.0000     18138.1797         0.0000     11207.8419
         0.7980         0.0000         0.0000         0.0000     18156.7140         0.0000     11219.1758
         0.7987         0.0000         0.0000         0.0000     18175.2556         0.0000     11230.5138
         0.7993         0.0000         0.0000         0.0000     18193.8053         0.0000     11241.8563
         0.8000         0.0000         0.0000         0.0000     18212.3621         0.0000     11253.2028
         0.8007         0.0000         0.0000         0.0000     18230.9265         0.0000     11264.5540
         0.8013         0.0000         0.0000         0.0000     18249.4989         0.0000     11275.9096
         0.8020         0.0000         0.0000         0.0000     18268.0788         0.0000     11287.2696
         0.8027         0.0000         0.0000         0.0000     18286.6663         0.0000     11298.6340
         0.8033         0.0000         0.0000         0.0000     18305.2616         0.0000     11310.0029
         0.8040         0.0000         0.0000         0.0000     18323.8640         0.0000     11321.3758
         0.8047         0.0000         0.0000         0.0000     18342.4749         0.0000     11332.7537
         0.8053         0.0000         0.0000         0.0000     18361.0927         0.0000     11344.1358
         0.8060         0.0000         0.0000         0.0000     18379.7189         0.0000     11355.5220
         0.8067         0.0000         0.0000         0.0000     18398.3522         0.0000     11366.9132
         0.8073         0.0000         0.0000         0.0000     18416.9939         0.0000     11378.3082
         0.8080         0.0000         0.0000         0.0000     18435.6426         0.0000     11389.7082
         0.8087         0.0000         0.0000         0.0000     18454.2997         0.0000     11401.1121
         0.8093         0.0000         0.0000         0.0000     18472.9639         0.0000     11412.5213
         0.8100         0.0000         0.0000         0.0000     18491.6359         0.0000     11423.9343
         0.8107         0.0000         0.0000         0.0000     18510.3157         0.0000     11435.3515
         0.8113         0.0000         0.0000         0.0000     18529.0039         0.0000     11446.7737
         0.8120         0.0000         0.0000         0.0000     18547.6992         0.0000     11458.2003
         0.8127         0.0000         0.0000         0.0000     18566.4022         0.0000     11469.6310
         0.8133         0.0000         0.0000         0.0000     18585.1131         0.0000     11481.0668
         0.8140         0.0000         0.0000         0.0000     18603.8323         0.0000     11492.5065
         0.8147         0.0000         0.0000         0.0000     18622.5588         0.0000     11503.9509
         0.8153         0.0000         0.0000         0.0000     18641.2929         0.0000     11515.3997
         0.8160         0.0000         0.0000         0.0000     18660.0348         0.0000     11526.8533
         0.8167         0.0000         0.0000         0.0000     18678.7852         0.0000     11538.3110
         0.8173         0.0000         0.0000         0.0000     18697.5427         0.0000     11549.7738
         0.8180         0.0000         0.0000         0.0000     18716.3081         0.0000     11561.2404
         0.8187         0.0000         0.0000         0.0000     18735.0812         0.0000     11572.7115
         0.8193         0.0000         0.0000         0.0000     18753.8628         0.0000     11584.1877
         0.8200         0.0000         0.0000         0.0000     18772.6516         0.0000     11595.6680
         0.8207         0.0000         0.0000         0.0000     18791.4488         0.0000     11607.1528
         0.8213         0.0000         0.0000         0.0000     18810.2531         0.0000     11618.6424
         0.8220         0.0000         0.0000         0.0000     18829.0660         0.0000     11630.1364
         0.8227         0.0000         0.0000         0.0000     18847.8867         0.0000     11641.6346
         0.8233         0.0000         0.0000         0.0000     18866.7145         0.0000     11653.1375
         0.8240         0.0000         0.0000         0.0000     18885.5509         0.0000     11664.6450
         0.8247         0.0000         0.0000         0.0000     18904.3952         0.0000     11676.1572
         0.8253         0.0000         0.0000         0.0000     18923.2472         0.0000     11687.6742
         0.8260         0.0000         0.0000         0.0000     18942.1072         0.0000     11699.1951
         0.8267         0.0000         0.0000         0.0000     18960.9749         0.0000     11710.7208
         0.8273         0.0000         0.0000         0.0000     18979.8504         0.0000     11722.2509
         0.8280         0.0000         0.0000         0.0000     18998.7346         0.0000     11733.7858
         0.8287         0.0000         0.0000         0.0000     19017.6259         0.0000     11745.3256
         0.8293         0.0000         0.0000         0.0000     19036.5259         0.0000     11756.8692
         0.8300         0.0000         0.0000         0.0000     19055.4335         0.0000     11768.4176
         0.8307         0.0000         0.0000         0.0000     19074.3485         0.0000     11779.9708
         0.8313         0.0000         0.0000         0.0000     19093.2719         0.0000     11791.5286
         0.8320         0.0000         0.0000         0.0000     19112.2034         0.0000     11803.0911
         0.8327         0.0000         0.0000         0.0000     19131.1434         0.0000     11814.6581
         0.8333         0.0000         0.0000         0.0000     19150.0906         0.0000     11826.2294
         0.8340         0.0000         0.0000         0.0000     19169.0462         0.0000     11837.8051
         0.8347         0.0000         0.0000         0.0000     19188.0092         0.0000     11849.3863
         0.8353         0.0000         0.0000         0.0000     19206.9808         0.0000     11860.9716
         0.8360         0.0000         0.0000         0.0000     19225.9602         0.0000     11872.5612
         0.8367         0.0000         0.0000         0.0000     19244.9475         0.0000     11884.1559
         0.8373         0.0000         0.0000         0.0000     19263.9434         0.0000     11895.7551
         0.8380         0.0000         0.0000         0.0000     19282.9466         0.0000     11907.3586
         0.8387         0.0000         0.0000         0.0000     19301.9585         0.0000     11918.9669
         0.8393         0.0000         0.0000         0.0000     19320.9783         0.0000     11930.5806
         0.8400         0.0000         0.0000         0.0000     19340.0058         0.0000     11942.1982
         0.8407         0.0000         0.0000         0.0000     19359.0415         0.0000     11953.8204
         0.8413         0.0000         0.0000         0.0000     19378.0857         0.0000     11965.4468
         0.8420         0.0000         0.0000         0.0000     19397.1379         0.0000     11977.0786
         0.8427         0.0000         0.0000         0.0000     19416.1980         0.0000     11988.7153
         0.8433         0.0000         0.0000         0.0000     19435.2659         0.0000     12000.3559
         0.8440         0.0000         0.0000         0.0000     19454.3420         0.0000     12012.0011
         0.8447         0.0000         0.0000         0.0000     19473.4266         0.0000     12023.6520
         0.8453         0.0000         0.0000         0.0000     19492.5194         0.0000     12035.3065
         0.8460         0.0000         0.0000         0.0000     19511.6200         0.0000     12046.9662
         0.8467         0.0000         0.0000         0.0000     19530.7285         0.0000     12058.6305
         0.8473         0.0000         0.0000         0.0000     19549.8456         0.0000     12070.2993
         0.8480         0.0000         0.0000         0.0000     19568.9709         0.0000     12081.9727
         0.8487         0.0000         0.0000         0.0000     19588.1041         0.0000     12093.6512
         0.8493         0.0000         0.0000         0.0000     19607.2459         0.0000     12105.3343
         0.8500         0.0000         0.0000         0.0000     19626.3950         0.0000     12117.0217
         0.8507         0.0000         0.0000         0.0000     19645.5529         0.0000     12128.7145
         0.8513         0.0000         0.0000         0.0000     19664.7196         0.0000     12140.4113
         0.8520         0.0000         0.0000         0.0000     19683.8933         0.0000     12152.1136
         0.8527         0.0000         0.0000         0.0000     19703.0760         0.0000     12163.8198
         0.8533         0.0000         0.0000         0.0000     19722.2665         0.0000     12175.5309
         0.8540         0.0000         0.0000         0.0000     19741.4659         0.0000     12187.2475
         0.8547         0.0000         0.0000         0.0000     19760.6730         0.0000     12198.9681
         0.8553         0.0000         0.0000         0.0000     19779.8884         0.0000     12210.6936
         0.8560         0.0000         0.0000         0.0000     19799.1119         0.0000     12222.4236
         0.8567         0.0000         0.0000         0.0000     19818.3439         0.0000     12234.1586
         0.8573         0.0000         0.0000         0.0000     19837.5840         0.0000     12245.8984
         0.8580         0.0000         0.0000         0.0000     19856.8327         0.0000     12257.6428
         0.8587         0.0000         0.0000         0.0000     19876.0897         0.0000     12269.3921
         0.8593         0.0000         0.0000         0.0000     19895.3546         0.0000     12281.1461
         0.8600         0.0000         0.0000         0.0000     19914.6277         0.0000     12292.9049
         0.8607         0.0000         0.0000         0.0000     19933.9094         0.0000     12304.6683
         0.8613         0.0000         0.0000         0.0000     19953.1993         0.0000     12316.4363
         0.8620         0.0000         0.0000         0.0000     19972.4977         0.0000     12328.2092
         0.8627         0.0000         0.0000         0.0000     19991.8045         0.0000     12339.9874
         0.8633         0.0000         0.0000         0.0000     20011.1199         0.0000     12351.7698
         0.8640         0.0000         0.0000         0.0000     20030.4426         0.0000     12363.5575
         0.8647         0.0000         0.0000         0.0000     20049.7750         0.0000     12375.3498
         0.8653         0.0000         0.0000         0.0000     20069.1145         0.0000     12387.1470
         0.8660         0.0000         0.0000         0.0000     20088.4630         0.0000     12398.9488
         0.8667         0.0000         0.0000         0.0000     20107.8203         0.0000     12410.7550
         0.8673         0.0000         0.0000         0.0000     20127.1848         0.0000     12422.5664
         0.8680         0.0000         0.0000         0.0000     20146.5589         0.0000     12434.3827
         0.8687         0.0000         0.0000         0.0000     20165.9405         0.0000     12446.2039
         0.8693         0.0000         0.0000         0.0000     20185.3315         0.0000     12458.0298
         0.8700         0.0000         0.0000         0.0000     20204.7299         0.0000     12469.8606
         0.8707         0.0000         0.0000         0.0000     20224.1372         0.0000     12481.6967
         0.8713         0.0000         0.0000         0.0000     20243.5534         0.0000     12493.5371
         0.8720         0.0000         0.0000         0.0000     20262.9776         0.0000     12505.3821
         0.8727         0.0000         0.0000         0.0000     20282.4099         0.0000     12517.2321
         0.8733         0.0000         0.0000         0.0000     20301.8511         0.0000     12529.0870
         0.8740         0.0000         0.0000         0.0000     20321.3004         0.0000     12540.9472
         0.8747         0.0000         0.0000         0.0000     20340.7587         0.0000     12552.8117
         0.8753         0.0000         0.0000         0.0000     20360.2257         0.0000     12564.6815
         0.8760         0.0000         0.0000         0.0000     20379.7009         0.0000     12576.5556
         0.8767         0.0000         0.0000         0.0000     20399.1843         0.0000     12588.4354
         0.8773         0.0000         0.0000         0.0000     20418.6764         0.0000     12600.3198
         0.8780         0.0000         0.0000         0.0000     20438.1766         0.0000     12612.2085
         0.8787         0.0000         0.0000         0.0000     20457.6861         0.0000     12624.1025
         0.8793         0.0000         0.0000         0.0000     20477.2033         0.0000     12636.0015
         0.8800         0.0000         0.0000         0.0000     20496.7296         0.0000     12647.9051
         0.8807         0.0000         0.0000         0.0000     20516.2648         0.0000     12659.8137
         0.8813         0.0000         0.0000         0.0000     20535.8081         0.0000     12671.7280
         0.8820         0.0000         0.0000         0.0000     20555.3596         0.0000     12683.6463
         0.8827         0.0000         0.0000         0.0000     20574.9201         0.0000     12695.5695
         0.8833         0.0000         0.0000         0.0000     20594.4894         0.0000     12707.4981
         0.8840         0.0000         0.0000         0.0000     20614.0670         0.0000     12719.4316
         0.8847         0.0000         0.0000         0.0000     20633.6535         0.0000     12731.3699
         0.8853         0.0000         0.0000         0.0000     20653.2488         0.0000     12743.3125
         0.8860         0.0000         0.0000         0.0000     20672.8517         0.0000     12755.2613
         0.8867         0.0000         0.0000         0.0000     20692.4642         0.0000     12767.2143
         0.8873         0.0000         0.0000         0.0000     20712.0850         0.0000     12779.1722
         0.8880         0.0000         0.0000         0.0000     20731.7146         0.0000     12791.1354
         0.8887         0.0000         0.0000         0.0000     20751.3526         0.0000     12803.1030
         0.8893         0.0000         0.0000         0.0000     20770.9994         0.0000     12815.0760
         0.8900         0.0000         0.0000         0.0000     20790.6551         0.0000     12827.0539
         0.8907         0.0000         0.0000         0.0000     20810.3192         0.0000     12839.0369
         0.8913         0.0000         0.0000         0.0000     20829.9922         0.0000     12851.0246
         0.8920         0.0000         0.0000         0.0000     20849.6734         0.0000     12863.0170
         0.8927         0.0000         0.0000         0.0000     20869.3634         0.0000     12875.0153
         0.8933         0.0000         0.0000         0.0000     20889.0628         0.0000     12887.0181
         0.8940         0.0000         0.0000         0.0000     20908.7709         0.0000     12899.0262
         0.8947         0.0000         0.0000         0.0000     20928.4872         0.0000     12911.0390
         0.8953         0.0000         0.0000         0.0000     20948.2119         0.0000     12923.0565
         0.8960         0.0000         0.0000         0.0000     20967.9463         0.0000     12935.0790
         0.8967         0.0000         0.0000         0.0000     20987.6889         0.0000     12947.1073
         0.8973         0.0000         0.0000         0.0000     21007.4407         0.0000     12959.1402
         0.8980         0.0000         0.0000         0.0000     21027.2005         0.0000     12971.1782
         0.8987         0.0000         0.0000         0.0000     21046.9694         0.0000     12983.2209
         0.8993         0.0000         0.0000         0.0000     21066.7474         0.0000     12995.2693
         0.9000         0.0000         0.0000         0.0000     21086.5345         0.0000     13007.3221
         0.9007         0.0000         0.0000         0.0000     21106.3298         0.0000     13019.3803
         0.9013         0.0000         0.0000         0.0000     21126.1341         0.0000     13031.4432
         0.9020         0.0000         0.0000         0.0000     21145.9473         0.0000     13043.5118
         0.9027         0.0000         0.0000         0.0000     21165.7691         0.0000     13055.5849
         0.9033         0.0000         0.0000         0.0000     21185.5997         0.0000     13067.6633
         0.9040         0.0000         0.0000         0.0000     21205.4393         0.0000     13079.7468
         0.9047         0.0000         0.0000         0.0000     21225.2882         0.0000     13091.8350
         0.9053         0.0000         0.0000         0.0000     21245.1461         0.0000     13103.9289
         0.9060         0.0000         0.0000         0.0000     21265.0121         0.0000     13116.0270
         0.9067         0.0000         0.0000         0.0000     21284.8874         0.0000     13128.1307
         0.9073         0.0000         0.0000         0.0000     21304.7717         0.0000     13140.2402
         0.9080         0.0000         0.0000         0.0000     21324.6643         0.0000     13152.3538
         0.9087         0.0000         0.0000         0.0000     21344.5661         0.0000     13164.4731
         0.9093         0.0000         0.0000         0.0000     21364.4776         0.0000     13176.5972
         0.9100         0.0000         0.0000         0.0000     21384.3973         0.0000     13188.7264
         0.9107         0.0000         0.0000         0.0000     21404.3256         0.0000     13200.8609
         0.9113         0.0000         0.0000         0.0000     21424.2636         0.0000     13213.0006
         0.9120         0.0000         0.0000         0.0000     21444.2100         0.0000     13225.1450
         0.9127         0.0000         0.0000         0.0000     21464.1656         0.0000     13237.2946
         0.9133         0.0000         0.0000         0.0000     21484.1310         0.0000     13249.4499
         0.9140         0.0000         0.0000         0.0000     21504.1040         0.0000     13261.6099
         0.9147         0.0000         0.0000         0.0000     21524.0869         0.0000     13273.7748
         0.9153         0.0000         0.0000         0.0000     21544.0789         0.0000     13285.9454
         0.9160         0.0000         0.0000         0.0000     21564.0792         0.0000     13298.1211
         0.9167         0.0000         0.0000         0.0000     21584.0894         0.0000     13310.3015
         0.9173         0.0000         0.0000         0.0000     21604.1082         0.0000     13322.4878
         0.9180         0.0000         0.0000         0.0000     21624.1359         0.0000     13334.6782
         0.9187         0.0000         0.0000         0.0000     21644.1727         0.0000     13346.8750
         0.9193         0.0000         0.0000         0.0000     21664.2188         0.0000     13359.0763
         0.9200         0.0000         0.0000         0.0000     21684.2732         0.0000     13371.2827
         0.9207         0.0000         0.0000         0.0000     21704.3377         0.0000     13383.4945
         0.9213         0.0000         0.0000         0.0000     21724.4112         0.0000     13395.7118
         0.9220         0.0000         0.0000         0.0000     21744.4932         0.0000     13407.9339
         0.9227         0.0000         0.0000         0.0000     21764.5850         0.0000     13420.1615
         0.9233         0.0000         0.0000         0.0000     21784.6855         0.0000     13432.3942
         0.9240         0.0000         0.0000         0.0000     21804.7948         0.0000     13444.6320
         0.9247         0.0000         0.0000         0.0000     21824.9135         0.0000     13456.8750
         0.9253         0.0000         0.0000         0.0000     21845.0422         0.0000     13469.1234
         0.9260         0.0000         0.0000         0.0000     21865.1791         0.0000     13481.3770
         0.9267         0.0000         0.0000         0.0000     21885.3254         0.0000     13493.6354
         0.9273         0.0000         0.0000         0.0000     21905.4809         0.0000     13505.8996
         0.9280         0.0000         0.0000         0.0000     21925.6454         0.0000     13518.1690
         0.9287         0.0000         0.0000         0.0000     21945.8194         0.0000     13530.4439
         0.9293         0.0000         0.0000         0.0000     21966.0023         0.0000     13542.7235
         0.9300         0.0000         0.0000         0.0000     21986.1947         0.0000     13555.0090
         0.9307         0.0000         0.0000         0.0000     22006.3962         0.0000     13567.2990
         0.9313         0.0000         0.0000         0.0000     22026.6070         0.0000     13579.5952
         0.9320         0.0000         0.0000         0.0000     22046.8269         0.0000     13591.8955
         0.9327         0.0000         0.0000         0.0000     22067.0561         0.0000     13604.2017
         0.9333         0.0000         0.0000         0.0000     22087.2946         0.0000     13616.5136
         0.9340         0.0000         0.0000         0.0000     22107.5423         0.0000     13628.8305
         0.9347         0.0000         0.0000         0.0000     22127.8001         0.0000     13641.1525
         0.9353         0.0000         0.0000         0.0000     22148.0662         0.0000     13653.4800
         0.9360         0.0000         0.0000         0.0000     22168.3416         0.0000     13665.8127
         0.9367         0.0000         0.0000         0.0000     22188.6264         0.0000     13678.1509
         0.9373         0.0000         0.0000         0.0000     22208.9211         0.0000     13690.4943
         0.9380         0.0000         0.0000         0.0000     22229.2244         0.0000     13702.8432
         0.9387         0.0000         0.0000         0.0000     22249.5376         0.0000     13715.1973
         0.9393         0.0000         0.0000         0.0000     22269.8602         0.0000     13727.5566
         0.9400         0.0000         0.0000         0.0000     22290.1913         0.0000     13739.9211
         0.9407         0.0000         0.0000         0.0000     22310.5326         0.0000     13752.2911
         0.9413         0.0000         0.0000         0.0000     22330.8829         0.0000     13764.6667
         0.9420         0.0000         0.0000         0.0000     22351.2428         0.0000     13777.0478
         0.9427         0.0000         0.0000         0.0000     22371.6126         0.0000     13789.4341
         0.9433         0.0000         0.0000         0.0000     22391.9908         0.0000     13801.8256
         0.9440         0.0000         0.0000         0.0000     22412.3794         0.0000     13814.2226
         0.9447         0.0000         0.0000         0.0000     22432.7764         0.0000     13826.6245
         0.9453         0.0000         0.0000         0.0000     22453.1834         0.0000     13839.0327
         0.9460         0.0000         0.0000         0.0000     22473.5998         0.0000     13851.4454
         0.9467         0.0000         0.0000         0.0000     22494.0254         0.0000     13863.8640
         0.9473         0.0000         0.0000         0.0000     22514.4613         0.0000     13876.2884
         0.9480         0.0000         0.0000         0.0000     22534.9057         0.0000     13888.7178
         0.9487         0.0000         0.0000         0.0000     22555.3602         0.0000     13901.1524
         0.9493         0.0000         0.0000         0.0000     22575.8240         0.0000     13913.5925
         0.9500         0.0000         0.0000         0.0000     22596.2974         0.0000     13926.0379
         0.9507         0.0000         0.0000         0.0000     22616.7799         0.0000     13938.4889
         0.9513         0.0000         0.0000         0.0000     22637.2725         0.0000     13950.9457
         0.9520         0.0000         0.0000         0.0000     22657.7739         0.0000     13963.4075
         0.9527         0.0000         0.0000         0.0000     22678.2852         0.0000     13975.8748
         0.9533         0.0000         0.0000         0.0000     22698.8068         0.0000     13988.3477
         0.9540         0.0000         0.0000         0.0000     22719.3369         0.0000     14000.8262
         0.9547         0.0000         0.0000         0.0000     22739.8774         0.0000     14013.3096
         0.9553         0.0000         0.0000         0.0000     22760.4271         0.0000     14025.7990
         0.9560         0.0000         0.0000         0.0000     22780.9861         0.0000     14038.2939
         0.9567         0.0000         0.0000         0.0000     22801.5554         0.0000     14050.7941
         0.9573         0.0000         0.0000         0.0000     22822.1334         0.0000     14063.2999
         0.9580         0.0000         0.0000         0.0000     22842.7222         0.0000     14075.8109
         0.9587         0.0000         0.0000         0.0000     22863.3195         0.0000     14088.3275
         0.9593         0.0000         0.0000         0.0000     22883.9274         0.0000     14100.8495
         0.9600         0.0000         0.0000         0.0000     22904.5443         0.0000     14113.3770
         0.9607         0.0000         0.0000         0.0000     22925.1710         0.0000     14125.9104
         0.9613         0.0000         0.0000         0.0000     22945.8075         0.0000     14138.4492
         0.9620         0.0000         0.0000         0.0000     22966.4538         0.0000     14150.9932
         0.9627         0.0000         0.0000         0.0000     22987.1093         0.0000     14163.5435
         0.9633         0.0000         0.0000         0.0000     23007.7751         0.0000     14176.0987
         0.9640         0.0000         0.0000         0.0000     23028.4503         0.0000     14188.6596
         0.9647         0.0000         0.0000         0.0000     23049.1351         0.0000     14201.2257
         0.9653         0.0000         0.0000         0.0000     23069.8300         0.0000     14213.7975
         0.9660         0.0000         0.0000         0.0000     23090.5342         0.0000     14226.3752
         0.9667         0.0000         0.0000         0.0000     23111.2489         0.0000     14238.9579
         0.9673         0.0000         0.0000         0.0000     23131.9722         0.0000     14251.5473
         0.9680         0.0000         0.0000         0.0000     23152.7065         0.0000     14264.1413
         0.9687         0.0000         0.0000         0.0000     23173.4496         0.0000     14276.7412
         0.9693         0.0000         0.0000         0.0000     23194.2034         0.0000     14289.3468
         0.9700         0.0000         0.0000         0.0000     23214.9662         0.0000     14301.9574
         0.9707         0.0000         0.0000         0.0000     23235.7392         0.0000     14314.5742
         0.9713         0.0000         0.0000         0.0000     23256.5226         0.0000     14327.1964
         0.9720         0.0000         0.0000         0.0000     23277.3146         0.0000     14339.8243
         0.9727         0.0000         0.0000         0.0000     23298.1178         0.0000     14352.4575
         0.9733         0.0000         0.0000         0.0000     23318.9303         0.0000     14365.0963
         0.9740         0.0000         0.0000         0.0000     23339.7523         0.0000     14377.7411
         0.9747         0.0000         0.0000         0.0000     23360.5848         0.0000     14390.3916
         0.9753         0.0000         0.0000         0.0000     23381.4266         0.0000     14403.0474
         0.9760         0.0000         0.0000         0.0000     23402.2788         0.0000     14415.7089
         0.9767         0.0000         0.0000         0.0000     23423.1406         0.0000     14428.3764
         0.9773         0.0000         0.0000         0.0000     23444.0118         0.0000     14441.0495
         0.9780         0.0000         0.0000         0.0000     23464.8943         0.0000     14453.7280
         0.9787         0.0000         0.0000         0.0000     23485.7854         0.0000     14466.4122
         0.9793         0.0000         0.0000         0.0000     23506.6876         0.0000     14479.1024
