 #  energy  xx  yy  zz  xy  xz  yz
         0.1480         0.0000         0.0000         0.0000      2885.5031         0.0000      1862.3838
         0.1487         0.0000         0.0000         0.0000      2898.8979         0.0000      1871.0309
         0.1493         0.0000         0.0000         0.0000      2912.2965         0.0000      1879.6804
         0.1500         0.0000         0.0000         0.0000      2925.6989         0.0000      1888.3323
         0.1507         0.0000         0.0000         0.0000      2939.1049         0.0000      1896.9867
         0.1513         0.0000         0.0000         0.0000      2952.5146         0.0000      1905.6434
         0.1520         0.0000         0.0000         0.0000      2965.9283         0.0000      1914.3027
         0.1527         0.0000         0.0000         0.0000      2979.3455         0.0000      1922.9643
         0.1533         0.0000         0.0000         0.0000      2992.7666         0.0000      1931.6283
         0.1540         0.0000         0.0000         0.0000      3006.1914         0.0000      1940.2949
         0.1547         0.0000         0.0000         0.0000      3019.6199         0.0000      1948.9638
         0.1553         0.0000         0.0000         0.0000      3033.0522         0.0000      1957.6352
         0.1560         0.0000         0.0000         0.0000      3046.4883         0.0000      1966.3090
         0.1567         0.0000         0.0000         0.0000      3059.9283         0.0000      1974.9853
         0.1573         0.0000         0.0000         0.0000      3073.3718         0.0000      1983.6640
         0.1580         0.0000         0.0000         0.0000      3086.8192         0.0000      1992.3452
         0.1587         0.0000         0.0000         0.0000      3100.2704         0.0000      2001.0288
         0.1593         0.0000         0.0000         0.0000      3113.7253         0.0000      2009.7149
         0.1600         0.0000         0.0000         0.0000      3127.1840         0.0000      2018.4034
         0.1607         0.0000         0.0000         0.0000      3140.6465         0.0000      2027.0944
         0.1613         0.0000         0.0000         0.0000      3154.1127         0.0000      2035.7878
         0.1620         0.0000         0.0000         0.0000      3167.5827         0.0000      2044.4837
         0.1627         0.0000         0.0000         0.0000      3181.0566         0.0000      2053.1820
         0.1633         0.0000         0.0000         0.0000      3194.5342         0.0000      2061.8828
         0.1640         0.0000         0.0000         0.0000      3208.0156         0.0000      2070.5860
         0.1647         0.0000         0.0000         0.0000      3221.5009         0.0000      2079.2918
         0.1653         0.0000         0.0000         0.0000      3234.9899         0.0000      2088.0000
         0.1660         0.0000         0.0000         0.0000      3248.4826         0.0000      2096.7106
         0.1667         0.0000         0.0000         0.0000      3261.9794         0.0000      2105.4237
         0.1673         0.0000         0.0000         0.0000      3275.4796         0.0000      2114.1393
         0.1680         0.0000         0.0000         0.0000      3288.9839         0.0000      2122.8574
         0.1687         0.0000         0.0000         0.0000      3302.4919         0.0000      2131.5779
         0.1693         0.0000         0.0000         0.0000      3316.0038         0.0000      2140.3009
         0.1700         0.0000         0.0000         0.0000      3329.5194         0.0000      2149.0264
         0.1707         0.0000         0.0000         0.0000      3343.0389         0.0000      2157.7543
         0.1713         0.0000         0.0000         0.0000      3356.5623         0.0000      2166.4848
         0.1720         0.0000         0.0000         0.0000      3370.0893         0.0000      2175.2177
         0.1727         0.0000         0.0000         0.0000      3383.6203         0.0000      2183.9531
         0.1733         0.0000         0.0000         0.0000      3397.1550         0.0000      2192.6909
         0.1740         0.0000         0.0000         0.0000      3410.6936         0.0000      2201.4313
         0.1747         0.0000         0.0000         0.0000      3424.2361         0.0000      2210.1742
         0.1753         0.0000         0.0000         0.0000      3437.7823         0.0000      2218.9195
         0.1760         0.0000         0.0000         0.0000      3451.3324         0.0000      2227.6674
         0.1767         0.0000         0.0000         0.0000      3464.8864         0.0000      2236.4177
         0.1773         0.0000         0.0000         0.0000      3478.4442         0.0000      2245.1705
         0.1780         0.0000         0.0000         0.0000      3492.0058         0.0000      2253.9258
         0.1787         0.0000         0.0000         0.0000      3505.5712         0.0000      2262.6837
         0.1793         0.0000         0.0000         0.0000      3519.1406         0.0000      2271.4439
         0.1800         0.0000         0.0000         0.0000      3532.7138         0.0000      2280.2067
         0.1807         0.0000         0.0000         0.0000      3546.2909         0.0000      2288.9720
         0.1813         0.0000         0.0000         0.0000      3559.8718         0.0000      2297.7399
         0.1820         0.0000         0.0000         0.0000      3573.4564         0.0000      2306.5102
         0.1827         0.0000         0.0000         0.0000      3587.0452         0.0000      2315.2831
         0.1833         0.0000         0.0000         0.0000      3600.6377         0.0000      2324.0583
         0.1840         0.0000         0.0000         0.0000      3614.2339         0.0000      2332.8363
         0.1847         0.0000         0.0000         0.0000      3627.8341         0.0000      2341.6166
         0.1853         0.0000         0.0000         0.0000      3641.4383         0.0000      2350.3995
         0.1860         0.0000         0.0000         0.0000      3655.0463         0.0000      2359.1848
         0.1867         0.0000         0.0000         0.0000      3668.6581         0.0000      2367.9728
         0.1873         0.0000         0.0000         0.0000      3682.2739         0.0000      2376.7632
         0.1880         0.0000         0.0000         0.0000      3695.8936         0.0000      2385.5561
         0.1887         0.0000         0.0000         0.0000      3709.5171         0.0000      2394.3516
         0.1893         0.0000         0.0000         0.0000      3723.1445         0.0000      2403.1496
         0.1900         0.0000         0.0000         0.0000      3736.7757         0.0000      2411.9500
         0.1907         0.0000         0.0000         0.0000      3750.4109         0.0000      2420.7531
         0.1913         0.0000         0.0000         0.0000      3764.0500         0.0000      2429.5588
         0.1920         0.0000         0.0000         0.0000      3777.6931         0.0000      2438.3668
         0.1927         0.0000         0.0000         0.0000      3791.3400         0.0000      2447.1774
         0.1933         0.0000         0.0000         0.0000      3804.9908         0.0000      2455.9907
         0.1940         0.0000         0.0000         0.0000      3818.6454         0.0000      2464.8062
         0.1947         0.0000         0.0000         0.0000      3832.3040         0.0000      2473.6247
         0.1953         0.0000         0.0000         0.0000      3845.9666         0.0000      2482.4453
         0.1960         0.0000         0.0000         0.0000      3859.6331         0.0000      2491.2687
         0.1967         0.0000         0.0000         0.0000      3873.3035         0.0000      2500.0945
         0.1973         0.0000         0.0000         0.0000      3886.9778         0.0000      2508.9229
         0.1980         0.0000         0.0000         0.0000      3900.6559         0.0000      2517.7539
         0.1987         0.0000         0.0000         0.0000      3914.3382         0.0000      2526.5874
         0.1993         0.0000         0.0000         0.0000      3928.0241         0.0000      2535.4235
         0.2000         0.0000         0.0000         0.0000      3941.7142         0.0000      2544.2621
         0.2007         0.0000         0.0000         0.0000      3955.4081         0.0000      2553.1032
         0.2013         0.0000         0.0000         0.0000      3969.1060         0.0000      2561.9470
         0.2020         0.0000         0.0000         0.0000      3982.8079         0.0000      2570.7931
         0.2027         0.0000         0.0000         0.0000      3996.5136         0.0000      2579.6420
         0.2033         0.0000         0.0000         0.0000      4010.2235         0.0000      2588.4935
         0.2040         0.0000         0.0000         0.0000      4023.9370         0.0000      2597.3472
         0.2047         0.0000         0.0000         0.0000      4037.6547         0.0000      2606.2038
         0.2053         0.0000         0.0000         0.0000      4051.3763         0.0000      2615.0629
         0.2060         0.0000         0.0000         0.0000      4065.1018         0.0000      2623.9245
         0.2067         0.0000         0.0000         0.0000      4078.8313         0.0000      2632.7887
         0.2073         0.0000         0.0000         0.0000      4092.5648         0.0000      2641.6555
         0.2080         0.0000         0.0000         0.0000      4106.3021         0.0000      2650.5248
         0.2087         0.0000         0.0000         0.0000      4120.0435         0.0000      2659.3969
         0.2093         0.0000         0.0000         0.0000      4133.7888         0.0000      2668.2713
         0.2100         0.0000         0.0000         0.0000      4147.5384         0.0000      2677.1484
         0.2107         0.0000         0.0000         0.0000      4161.2915         0.0000      2686.0280
         0.2113         0.0000         0.0000         0.0000      4175.0489         0.0000      2694.9102
         0.2120         0.0000         0.0000         0.0000      4188.8101         0.0000      2703.7951
         0.2127         0.0000         0.0000         0.0000      4202.5754         0.0000      2712.6824
         0.2133         0.0000         0.0000         0.0000      4216.3447         0.0000      2721.5723
         0.2140         0.0000         0.0000         0.0000      4230.1178         0.0000      2730.4649
         0.2147         0.0000         0.0000         0.0000      4243.8951         0.0000      2739.3602
         0.2153         0.0000         0.0000         0.0000      4257.6763         0.0000      2748.2580
         0.2160         0.0000         0.0000         0.0000      4271.4614         0.0000      2757.1583
         0.2167         0.0000         0.0000         0.0000      4285.2508         0.0000      2766.0611
         0.2173         0.0000         0.0000         0.0000      4299.0441         0.0000      2774.9667
         0.2180         0.0000         0.0000         0.0000      4312.8411         0.0000      2783.8748
         0.2187         0.0000         0.0000         0.0000      4326.6425         0.0000      2792.7856
         0.2193         0.0000         0.0000         0.0000      4340.4477         0.0000      2801.6989
         0.2200         0.0000         0.0000         0.0000      4354.2570         0.0000      2810.6148
         0.2207         0.0000         0.0000         0.0000      4368.0701         0.0000      2819.5334
         0.2213         0.0000         0.0000         0.0000      4381.8876         0.0000      2828.4545
         0.2220         0.0000         0.0000         0.0000      4395.7089         0.0000      2837.3783
         0.2227         0.0000         0.0000         0.0000      4409.5343         0.0000      2846.3047
         0.2233         0.0000         0.0000         0.0000      4423.3636         0.0000      2855.2337
         0.2240         0.0000         0.0000         0.0000      4437.1971         0.0000      2864.1652
         0.2247         0.0000         0.0000         0.0000      4451.0345         0.0000      2873.0994
         0.2253         0.0000         0.0000         0.0000      4464.8761         0.0000      2882.0362
         0.2260         0.0000         0.0000         0.0000      4478.7215         0.0000      2890.9757
         0.2267         0.0000         0.0000         0.0000      4492.5710         0.0000      2899.9177
         0.2273         0.0000         0.0000         0.0000      4506.4248         0.0000      2908.8625
         0.2280         0.0000         0.0000         0.0000      4520.2823         0.0000      2917.8097
         0.2287         0.0000         0.0000         0.0000      4534.1441         0.0000      2926.7598
         0.2293         0.0000         0.0000         0.0000      4548.0098         0.0000      2935.7123
         0.2300         0.0000         0.0000         0.0000      4561.8796         0.0000      2944.6675
         0.2307         0.0000         0.0000         0.0000      4575.7536         0.0000      2953.6253
         0.2313         0.0000         0.0000         0.0000      4589.6316         0.0000      2962.5858
         0.2320         0.0000         0.0000         0.0000      4603.5135         0.0000      2971.5490
         0.2327         0.0000         0.0000         0.0000      4617.3996         0.0000      2980.5147
         0.2333         0.0000         0.0000         0.0000      4631.2898         0.0000      2989.4831
         0.2340         0.0000         0.0000         0.0000      4645.1841         0.0000      2998.4541
         0.2347         0.0000         0.0000         0.0000      4659.0823         0.0000      3007.4277
         0.2353         0.0000         0.0000         0.0000      4672.9848         0.0000      3016.4040
         0.2360         0.0000         0.0000         0.0000      4686.8913         0.0000      3025.3830
         0.2367         0.0000         0.0000         0.0000      4700.8017         0.0000      3034.3646
         0.2373         0.0000         0.0000         0.0000      4714.7165         0.0000      3043.3488
         0.2380         0.0000         0.0000         0.0000      4728.6351         0.0000      3052.3356
         0.2387         0.0000         0.0000         0.0000      4742.5580         0.0000      3061.3253
         0.2393         0.0000         0.0000         0.0000      4756.4849         0.0000      3070.3175
         0.2400         0.0000         0.0000         0.0000      4770.4160         0.0000      3079.3125
         0.2407         0.0000         0.0000         0.0000      4784.3511         0.0000      3088.3100
         0.2413         0.0000         0.0000         0.0000      4798.2902         0.0000      3097.3100
         0.2420         0.0000         0.0000         0.0000      4812.2336         0.0000      3106.3129
         0.2427         0.0000         0.0000         0.0000      4826.1810         0.0000      3115.3184
         0.2433         0.0000         0.0000         0.0000      4840.1327         0.0000      3124.3266
         0.2440         0.0000         0.0000         0.0000      4854.0884         0.0000      3133.3375
         0.2447         0.0000         0.0000         0.0000      4868.0481         0.0000      3142.3509
         0.2453         0.0000         0.0000         0.0000      4882.0120         0.0000      3151.3672
         0.2460         0.0000         0.0000         0.0000      4895.9802         0.0000      3160.3860
         0.2467         0.0000         0.0000         0.0000      4909.9524         0.0000      3169.4075
